New_Tree_ID,Original_Tree_ID,AGB,sun_390nm,sun_394nm,sun_398nm,sun_402nm,sun_406nm,sun_410nm,sun_414nm,sun_418nm,sun_422nm,sun_426nm,sun_430nm,sun_434nm,sun_438nm,sun_442nm,sun_446nm,sun_450nm,sun_454nm,sun_458nm,sun_462nm,sun_466nm,sun_470nm,sun_474nm,sun_478nm,sun_482nm,sun_486nm,sun_490nm,sun_494nm,sun_498nm,sun_502nm,sun_506nm,sun_510nm,sun_514nm,sun_518nm,sun_522nm,sun_526nm,sun_530nm,sun_534nm,sun_538nm,sun_542nm,sun_546nm,sun_550nm,sun_554nm,sun_558nm,sun_562nm,sun_566nm,sun_570nm,sun_574nm,sun_578nm,sun_582nm,sun_586nm,sun_590nm,sun_594nm,sun_598nm,sun_602nm,sun_606nm,sun_610nm,sun_614nm,sun_618nm,sun_622nm,sun_626nm,sun_630nm,sun_634nm,sun_638nm,sun_642nm,sun_646nm,sun_650nm,sun_654nm,sun_658nm,sun_662nm,sun_666nm,sun_670nm,sun_674nm,sun_678nm,sun_682nm,sun_686nm,sun_690nm,sun_694nm,sun_698nm,sun_702nm,sun_706nm,sun_710nm,sun_714nm,sun_718nm,sun_722nm,sun_726nm,sun_730nm,sun_734nm,sun_738nm,sun_742nm,sun_746nm,sun_750nm,sun_754nm,sun_758nm,sun_762nm,sun_766nm,sun_770nm,sun_774nm,sun_778nm,sun_782nm,sun_786nm,sun_790nm,sun_794nm,sun_798nm,sun_802nm,sun_806nm,sun_810nm,sun_814nm,sun_818nm,sun_822nm,sun_826nm,sun_830nm,sun_834nm,sun_838nm,sun_842nm,sun_846nm,sun_850nm,sun_854nm,sun_858nm,sun_862nm,sun_866nm,sun_870nm,sun_874nm,sun_878nm,sun_882nm,sun_886nm,sun_890nm,sun_894nm,sun_898nm,sun_902nm,sun_906nm,sun_910nm,sun_914nm,sun_918nm,sun_922nm,sun_926nm,sun_930nm,sun_934nm,sun_938nm,sun_942nm,sun_946nm,sun_950nm,sun_954nm,sun_958nm,sun_962nm
39,03_84,40.54604196,0.000129858,0.000465215,0.001244745,0.002388054,0.003496726,0.004378539,0.005087128,0.005719707,0.006216654,0.006607305,0.007120087,0.00775145,0.008507424,0.00913582,0.009799161,0.010954445,0.012669818,0.014214241,0.015003763,0.015247394,0.015478281,0.015850749,0.016140893,0.016168457,0.016116199,0.016278247,0.016652972,0.017055999,0.017331411,0.017732439,0.018718489,0.020330112,0.022158151,0.023786804,0.025236099,0.026350053,0.027229731,0.027717615,0.027762871,0.027621676,0.027887174,0.028718036,0.029168618,0.028868725,0.027939335,0.026885137,0.025706152,0.024852889,0.024403199,0.024258775,0.024290368,0.024515789,0.024712522,0.024725455,0.024593213,0.024358893,0.024033604,0.02382939,0.02389258,0.024114577,0.024181378,0.024027778,0.023746268,0.023436368,0.023141604,0.022686117,0.022069173,0.021402851,0.020855976,0.020203926,0.020260371,0.021247553,0.022890369,0.024382132,0.026097432,0.029064679,0.033304693,0.039523476,0.047459541,0.056939962,0.066928149,0.078531178,0.092340858,0.107828683,0.123650118,0.139299375,0.1551297,0.170156424,0.184143565,0.194858727,0.201246083,0.203529394,0.207008152,0.213636981,0.219229759,0.220972303,0.22146698,0.223911402,0.227458586,0.230485174,0.232381371,0.233252251,0.233766011,0.234012937,0.234718969,0.236539763,0.238225971,0.239562748,0.241377071,0.243866191,0.245661437,0.246790417,0.247706137,0.249026913,0.251107514,0.253366248,0.255190013,0.256337551,0.256638738,0.256348186,0.256430626,0.257715757,0.258733279,0.258849318,0.258743148,0.258432967,0.256227493,0.253958759,0.254316788,0.255893711,0.256388846,0.255728114,0.254337914,0.254133451,0.253218392,0.245397237,0.225069284,0.205103761,0.191251656,0.18503485,0.180655489,0.178736741,0.177769003,0.178914633
40,03_88,37.8242169,6.07E-05,0.000539728,0.001508798,0.002933768,0.004459861,0.005673397,0.006609403,0.007420285,0.00815544,0.008824865,0.009746953,0.010763616,0.011726714,0.012444437,0.013046326,0.014236809,0.016206324,0.018213287,0.019318217,0.019729587,0.019902782,0.020022869,0.020087039,0.020216748,0.020437857,0.020818776,0.021264888,0.021710564,0.022015769,0.022401754,0.023441546,0.025209772,0.027204502,0.028912394,0.030468692,0.031870457,0.033173641,0.034191009,0.034818279,0.0350546,0.035325728,0.035780458,0.036024189,0.035704871,0.034847327,0.034039279,0.033364957,0.032988817,0.032721308,0.03260918,0.032661983,0.033000252,0.033320296,0.033406115,0.033309341,0.033270784,0.033214047,0.033285301,0.033415828,0.033691605,0.033789126,0.033711069,0.033491828,0.0332942,0.033080401,0.032769973,0.032395654,0.031954355,0.031435806,0.030652735,0.030759803,0.032104815,0.03424183,0.036232786,0.03844583,0.041986917,0.046988082,0.053707331,0.061769982,0.071112771,0.08090924,0.092022647,0.105272807,0.119903293,0.134160222,0.146979345,0.158856343,0.169936337,0.17997231,0.188041799,0.193232125,0.195536407,0.196873326,0.200265093,0.204274978,0.205580344,0.205215799,0.206591739,0.210128864,0.213389093,0.215730164,0.217540445,0.219176675,0.220755654,0.221974197,0.223438512,0.225834654,0.228051985,0.229780177,0.231354519,0.233150439,0.234551507,0.235879183,0.237404244,0.238921828,0.240547357,0.242213191,0.243666848,0.244268862,0.244385717,0.244659505,0.245808308,0.246788595,0.247108483,0.246812924,0.245964364,0.243305333,0.24072004,0.239819321,0.240364786,0.241461613,0.243751818,0.245558917,0.244379769,0.241533981,0.237559033,0.225764885,0.20890805,0.192462344,0.181625812,0.176210236,0.177548057,0.177638808,0.173290303
41,03_92,51.0628713,-2.02E-05,5.77E-05,0.000386092,0.00095652,0.001572711,0.002164523,0.002815341,0.003315835,0.003675189,0.003811546,0.004324456,0.005129131,0.006095947,0.006812768,0.007537934,0.008566347,0.009917666,0.011207015,0.011971344,0.012287,0.012511972,0.012792107,0.012990541,0.013008829,0.013024696,0.013232051,0.013549884,0.013904576,0.014236994,0.014846241,0.016107443,0.017965897,0.019913594,0.021658967,0.023279626,0.024606065,0.02568526,0.026388087,0.026632099,0.026606156,0.026935758,0.027828779,0.028331086,0.027930327,0.026712701,0.025393517,0.023997699,0.023048058,0.022614078,0.02257601,0.022547075,0.022556551,0.022554207,0.022545707,0.022441832,0.022146131,0.021700035,0.021405192,0.021428071,0.021585513,0.021578749,0.021334189,0.020902985,0.020356554,0.01968264,0.019098053,0.018527411,0.01801272,0.017397607,0.016709937,0.016701606,0.017533547,0.018952767,0.020456491,0.022486554,0.026040747,0.031136914,0.038183908,0.046757012,0.056712307,0.067436508,0.080112357,0.095224367,0.111862786,0.128615698,0.144984242,0.161149874,0.176676525,0.191596464,0.20364941,0.210876037,0.213221262,0.215920073,0.222132958,0.228418983,0.231109867,0.231782136,0.233627678,0.236092153,0.238047714,0.239370326,0.240301803,0.241035843,0.241748485,0.242795068,0.244563725,0.246567625,0.248337933,0.250696066,0.253449273,0.255352428,0.255970115,0.256465952,0.258015927,0.260467562,0.262937067,0.264714275,0.265782169,0.265869152,0.265623198,0.266231919,0.268437515,0.270322599,0.270989789,0.270814026,0.269879121,0.26672594,0.263706657,0.263008692,0.263897012,0.264223668,0.264207147,0.26332588,0.263392677,0.262153751,0.255402311,0.235641038,0.213945608,0.196176748,0.18781735,0.182779639,0.180494733,0.178438763,0.179223969
42,03_96,39.5140975,0.000132947,0.000618471,0.00138542,0.00239952,0.003454963,0.004375716,0.005078267,0.005722049,0.006330298,0.006934176,0.007565255,0.008195945,0.008939796,0.009700539,0.010394269,0.011499181,0.013142282,0.014731945,0.015586648,0.015866488,0.016070605,0.016389946,0.016719694,0.016877088,0.016912988,0.017086341,0.017351426,0.017673099,0.018123984,0.018917737,0.020304807,0.022195397,0.024308066,0.026168468,0.027785457,0.029113326,0.030323169,0.031308473,0.031796895,0.03188461,0.032050078,0.032512168,0.032678749,0.032186052,0.03116496,0.030095623,0.02914312,0.028388411,0.027785444,0.027349904,0.027084281,0.027041482,0.027112612,0.027191235,0.027208676,0.027091646,0.026890678,0.026603218,0.026487717,0.026470979,0.026522698,0.026467175,0.026319747,0.025938654,0.025469454,0.024844981,0.024069989,0.023164661,0.02247098,0.021789024,0.021796214,0.022739529,0.024313648,0.026067546,0.0280932,0.031860548,0.037538605,0.045403437,0.054858707,0.065914589,0.077716755,0.090843019,0.107024191,0.125840616,0.144961691,0.162463707,0.179003636,0.194868391,0.209474401,0.221434048,0.228832176,0.231798501,0.234394308,0.240732309,0.248089814,0.251375907,0.251091562,0.251563318,0.254202733,0.257032161,0.258553323,0.258928515,0.259000491,0.259684747,0.260997009,0.262337144,0.262974572,0.263676781,0.265582272,0.268405265,0.27041656,0.271333817,0.271964996,0.273195036,0.274811711,0.276527903,0.278122127,0.279539287,0.280781576,0.281992853,0.282974768,0.283607674,0.28418114,0.28520212,0.2862347,0.286056287,0.284627567,0.283265674,0.282933949,0.282300597,0.282130445,0.282299827,0.282880431,0.283233864,0.282132941,0.275046902,0.258417548,0.240383814,0.227884101,0.219742591,0.213110623,0.211022846,0.21139029,0.209390533
43,03_98,39.74733355,0.000133574,0.000717392,0.001691216,0.002793543,0.003832131,0.004639575,0.00531166,0.00596734,0.006583144,0.007226187,0.007925377,0.008574935,0.009216394,0.009887094,0.01067967,0.011902009,0.013693055,0.015225351,0.015967258,0.01614776,0.01640523,0.016782565,0.017066036,0.017138212,0.017151482,0.017329626,0.017620226,0.017948465,0.018280485,0.018801772,0.019818202,0.021343072,0.023024857,0.024387667,0.025475581,0.026367555,0.027268187,0.028005042,0.028539124,0.028840048,0.029078449,0.029372053,0.029405713,0.028991806,0.028231046,0.027581156,0.027080638,0.026686201,0.026233699,0.025891544,0.025804954,0.02591801,0.026089899,0.026356229,0.026609328,0.026637508,0.02651959,0.02637567,0.026296302,0.026220645,0.026395673,0.026719643,0.02685015,0.026556246,0.02607824,0.025558855,0.024960155,0.024375027,0.023891851,0.023346258,0.023532429,0.024677347,0.026443063,0.027959864,0.029620324,0.032518846,0.036831783,0.042963428,0.050578948,0.059512415,0.068958837,0.079752972,0.092584515,0.107051312,0.121871123,0.13653914,0.151397595,0.165475395,0.178436064,0.188404052,0.194520426,0.197118587,0.200670317,0.206610429,0.21165736,0.213578716,0.214533136,0.216921158,0.220227778,0.223071069,0.225098557,0.22631734,0.227238044,0.227658773,0.228261887,0.229747076,0.231461551,0.233090989,0.235520709,0.238552706,0.240597618,0.241381802,0.241894088,0.242937314,0.24481692,0.246990472,0.24883001,0.250139443,0.250774,0.25103676,0.25151438,0.25285836,0.253566126,0.253151999,0.252156578,0.250774753,0.248255162,0.246331411,0.24680676,0.248240445,0.249526128,0.25031671,0.250230752,0.250646119,0.250417365,0.243260122,0.225281142,0.207547857,0.19669753,0.191703554,0.185181788,0.177559113,0.172108644,0.172385104
44,03_99,56.4556332,4.83E-05,0.000379532,0.000970378,0.0017487,0.002535015,0.003263064,0.003900984,0.004518689,0.005085508,0.005584408,0.006186813,0.006845734,0.007569966,0.00823879,0.00899147,0.010124129,0.011733598,0.013172411,0.013937405,0.014168672,0.014400833,0.014758905,0.015072601,0.015102056,0.01496089,0.015028759,0.015328124,0.015761017,0.016256166,0.01695777,0.018124126,0.019751841,0.021542033,0.02319705,0.02472115,0.025986899,0.026994101,0.027755496,0.02821562,0.028470137,0.028706198,0.029171663,0.029308657,0.028894079,0.027936969,0.026935721,0.025936384,0.025183255,0.024589529,0.024155661,0.023906406,0.023904016,0.023952499,0.023974269,0.023903458,0.023710683,0.023502163,0.02338581,0.023302985,0.023134776,0.023006472,0.022922278,0.022786057,0.022386442,0.021867417,0.021240133,0.02048385,0.019648542,0.018981689,0.018305723,0.018340662,0.019238372,0.020737015,0.022199869,0.024104544,0.02750476,0.032390817,0.039250831,0.047787588,0.057876598,0.068657483,0.081030803,0.095743115,0.112233689,0.128978121,0.1451106,0.161084178,0.17627485,0.190492785,0.201593455,0.208159878,0.21045165,0.213668983,0.220115752,0.226238355,0.228800145,0.229594304,0.231418964,0.234199017,0.236582972,0.238074324,0.238783172,0.239367776,0.239770998,0.240342306,0.241708143,0.243207822,0.244867218,0.247331973,0.250466522,0.252385921,0.252962366,0.253079313,0.253833369,0.255240282,0.257067338,0.258752556,0.260338246,0.261387952,0.261788915,0.261928002,0.26255489,0.263251815,0.263632657,0.263771522,0.263167436,0.26121629,0.259451351,0.259364828,0.259971037,0.260525038,0.261160731,0.261048013,0.261502168,0.260729153,0.252449481,0.231979954,0.212990392,0.201868161,0.197637744,0.192267393,0.186864584,0.182266703,0.18114919
45,03_103,25.02701878,4.90E-05,0.000360571,0.001262996,0.002675181,0.004202173,0.005326122,0.006162006,0.006852879,0.007505831,0.008049295,0.00886619,0.009895114,0.011039131,0.011838031,0.012629533,0.013900514,0.015733075,0.017421796,0.018392261,0.0188241,0.019049183,0.019202852,0.019358871,0.019640075,0.020005982,0.020521733,0.021057674,0.021665614,0.022130863,0.022766862,0.02412323,0.026345755,0.028806977,0.030906362,0.032726965,0.034262429,0.035675083,0.036727406,0.037195067,0.037308454,0.037814538,0.038933012,0.039531077,0.039156221,0.037878442,0.036643848,0.035376066,0.0344966,0.033836611,0.033548569,0.033450778,0.033609816,0.033727581,0.033715922,0.03352799,0.033184052,0.032746562,0.032452788,0.032500479,0.032745728,0.032840351,0.032661667,0.032292211,0.031792748,0.031236404,0.030719915,0.030193678,0.029620365,0.028958227,0.028144824,0.028123969,0.029212361,0.031118941,0.03298774,0.035362267,0.039492613,0.04548726,0.053595714,0.063256783,0.074339726,0.085854546,0.099177135,0.114260154,0.130269164,0.14561441,0.160027412,0.173864269,0.1865769,0.197770705,0.206060816,0.210790995,0.211763502,0.213144605,0.218237785,0.223314113,0.224308119,0.223962392,0.226099145,0.229819002,0.232657531,0.234495778,0.235493162,0.23612495,0.236608245,0.237393429,0.238888477,0.24057236,0.241949549,0.244050208,0.246914389,0.249117293,0.250050796,0.250559447,0.251689359,0.253339373,0.255006499,0.256085813,0.256671961,0.256934664,0.256919907,0.257108347,0.258315986,0.259647251,0.260366653,0.260694563,0.260716174,0.258341838,0.255796177,0.255441044,0.256953007,0.25872191,0.260355649,0.260115427,0.259000852,0.257283995,0.25211614,0.235147062,0.215862791,0.199652848,0.193292677,0.191327898,0.193226762,0.192827563,0.190960829
46,03_109,109.6186072,0.000150974,0.000728619,0.001657615,0.002699953,0.003738347,0.004682095,0.005533439,0.006299396,0.006921953,0.007444833,0.008068006,0.00876742,0.009546923,0.0102494,0.010985598,0.012171151,0.013880739,0.015514964,0.016481156,0.016867176,0.017113466,0.01744805,0.017778904,0.017961361,0.01803955,0.018266024,0.018553331,0.01890846,0.01937436,0.020190581,0.021674426,0.023768847,0.026071254,0.028084073,0.029767754,0.031173226,0.032474125,0.033531479,0.034154157,0.03439429,0.034637831,0.034997823,0.035081406,0.034600496,0.033566864,0.032450606,0.031386697,0.030562861,0.029861047,0.029319653,0.028955517,0.028871709,0.028919629,0.029014041,0.029049189,0.028922707,0.028544583,0.028158992,0.027944282,0.027854928,0.027750608,0.027650521,0.027419274,0.026931392,0.026291449,0.025571974,0.024760417,0.023901953,0.0230933,0.022239835,0.022116048,0.023072831,0.024712821,0.026514263,0.028695234,0.032723614,0.038693918,0.04689751,0.056832449,0.068364638,0.080605712,0.094347025,0.111183769,0.130396009,0.149782039,0.167603953,0.184555378,0.200672693,0.21538549,0.227208269,0.2343033,0.236802604,0.238885043,0.244571218,0.251171036,0.254160345,0.254205961,0.254990526,0.257358786,0.259768098,0.261357905,0.262356858,0.263119067,0.263948738,0.264846124,0.265781507,0.266463248,0.267224801,0.26901713,0.271782122,0.273885999,0.274828875,0.275339584,0.276347617,0.277744839,0.27928028,0.280542687,0.281500001,0.282650606,0.284064776,0.285307329,0.286318104,0.287086103,0.287520593,0.287407521,0.286495826,0.284436201,0.282675804,0.28215548,0.282319663,0.282525479,0.283533404,0.283772955,0.282874533,0.28005721,0.273032971,0.255782848,0.23666897,0.222836854,0.214791452,0.208307841,0.205610156,0.204806083,0.203465922
47,03_115,50.67342485,1.61E-05,0.000225072,0.000695383,0.001425091,0.002140937,0.002860551,0.00355781,0.004263097,0.004907847,0.005558179,0.006283624,0.007001275,0.007763449,0.008464829,0.009177931,0.010293022,0.012046054,0.013684864,0.014579987,0.01493127,0.015274018,0.01567155,0.016057737,0.016335619,0.016522835,0.016779126,0.017093484,0.017433208,0.017956801,0.018878211,0.020515652,0.0227786,0.025326279,0.027403639,0.028940428,0.0301851,0.031573459,0.032787228,0.033577567,0.034004315,0.034330245,0.034635668,0.034622417,0.034109032,0.033145422,0.032143855,0.031248002,0.030441341,0.029640798,0.028912941,0.02849715,0.028417974,0.02850597,0.02860247,0.028655514,0.028459215,0.028054529,0.027622842,0.027450896,0.027360974,0.027383228,0.027514767,0.027530095,0.027144197,0.026456015,0.025717526,0.024867235,0.024004738,0.02328072,0.02255054,0.022587406,0.023671774,0.025439023,0.027251152,0.029407506,0.033279966,0.038915555,0.046710841,0.056316044,0.067686571,0.07958459,0.092561222,0.108217281,0.126293564,0.144627724,0.161336557,0.17694607,0.191630093,0.205082037,0.216024061,0.222555938,0.224575133,0.226411858,0.232058587,0.238779286,0.242096784,0.242652685,0.243753148,0.246171789,0.248525054,0.249871266,0.250314726,0.250454478,0.250684805,0.250993897,0.251367841,0.251420062,0.251877452,0.253802724,0.256865939,0.259001467,0.259806824,0.260174254,0.260817929,0.261649969,0.262660115,0.26373788,0.264604837,0.265485047,0.266556001,0.267643757,0.26873744,0.26952416,0.269664767,0.268980881,0.26790576,0.26609501,0.264999958,0.265239498,0.266632963,0.266950126,0.266973041,0.266118604,0.265513575,0.263390512,0.256747718,0.240624908,0.222950716,0.210577327,0.202587395,0.196183753,0.194883635,0.196715811,0.197390932
48,03_117,32.94406348,1.81E-05,0.000113438,0.000541895,0.001369491,0.002350623,0.003230759,0.004058784,0.00476772,0.00531965,0.005740066,0.00628264,0.006968036,0.00778813,0.008371482,0.00883783,0.009763018,0.01138361,0.012972402,0.013855349,0.014149213,0.014348149,0.014570558,0.014740043,0.014767292,0.014758465,0.014928645,0.015251398,0.015623303,0.015956367,0.016439428,0.017522561,0.019222799,0.021152767,0.022846544,0.024390332,0.025662059,0.026753184,0.02760084,0.027999522,0.028075935,0.02822864,0.028758664,0.02900388,0.02869089,0.027802334,0.026841789,0.02582402,0.025048928,0.024454139,0.024077619,0.023877756,0.023947604,0.024052277,0.024038601,0.023926288,0.023789601,0.023716783,0.023686667,0.023711686,0.023755896,0.023746158,0.023580249,0.023375423,0.023018536,0.022645415,0.022188602,0.021699347,0.021071216,0.020546969,0.019869453,0.019884297,0.020844762,0.02246232,0.023991281,0.02586694,0.02918922,0.033989603,0.04073275,0.049085472,0.058890247,0.069384433,0.081504878,0.096366437,0.113325062,0.130620267,0.146883172,0.16272419,0.177629588,0.191334551,0.202121374,0.208765448,0.211197548,0.214108497,0.220814676,0.227509974,0.229893526,0.229833893,0.231352635,0.234375877,0.237115886,0.238958123,0.240007098,0.240701314,0.241316783,0.242170345,0.243759458,0.245634129,0.247108924,0.248409935,0.249908684,0.251367189,0.252429111,0.253398237,0.25475653,0.256475936,0.257962549,0.258999976,0.260036433,0.261351498,0.262553436,0.263475898,0.264534506,0.265664235,0.266661557,0.267158486,0.266071621,0.262853685,0.260448893,0.260887612,0.262620483,0.264001453,0.265673008,0.266092564,0.265263714,0.262364853,0.254791966,0.237469697,0.219671348,0.205498469,0.199242695,0.195361555,0.194118998,0.193256676,0.195142851
49,03_119,44.35949173,6.85E-05,0.000442557,0.001152393,0.002049478,0.002917111,0.003653445,0.004217426,0.004779552,0.005272328,0.00578111,0.006414667,0.007228311,0.008081944,0.008757285,0.009464493,0.010686592,0.012476635,0.014047471,0.014826189,0.015057177,0.015246635,0.01557148,0.015887252,0.016035637,0.015986586,0.016107566,0.016377182,0.016774504,0.017217415,0.01798777,0.019259834,0.020986969,0.022794674,0.024498464,0.026111897,0.02746797,0.028503721,0.029211861,0.029544997,0.029673913,0.029918151,0.030519062,0.030760667,0.030452702,0.029444864,0.028309761,0.027100357,0.026270002,0.025644758,0.025280482,0.025112848,0.025214765,0.0252564,0.025227725,0.025004158,0.024677662,0.024303757,0.024085342,0.023955252,0.023814043,0.02358347,0.023328917,0.023041515,0.022700365,0.02226459,0.021656867,0.020850749,0.019994659,0.019227767,0.018505104,0.018521119,0.019422651,0.02090445,0.022405408,0.024411702,0.027910074,0.032804697,0.039683398,0.048346793,0.058528845,0.069190216,0.081559191,0.096373993,0.113072009,0.130191655,0.146838248,0.163146014,0.178419444,0.192476778,0.203402407,0.20994533,0.212212932,0.215127406,0.221525699,0.227412512,0.229498437,0.229895354,0.232014663,0.235055785,0.237650631,0.239252677,0.239902685,0.240198222,0.240573919,0.241605363,0.243290702,0.243979205,0.244431727,0.246040024,0.248876494,0.250654036,0.251535607,0.251940246,0.252649845,0.253929,0.255602371,0.257268189,0.258909932,0.260418277,0.261070724,0.261146152,0.261644078,0.262337579,0.26260133,0.262355002,0.261591512,0.259333715,0.257500797,0.257649089,0.258847274,0.259802067,0.260059108,0.258861798,0.257819192,0.256195348,0.250579366,0.233432384,0.215314611,0.201804553,0.195870637,0.190439828,0.185293006,0.181616993,0.181455927
50,03_120,58.70245845,5.62E-05,0.000404777,0.001009083,0.001814498,0.002646414,0.003458864,0.004163685,0.004774928,0.005319989,0.005804968,0.006390204,0.007052383,0.00782606,0.00851974,0.009177968,0.010255341,0.011890553,0.01345378,0.01423247,0.01439827,0.014511434,0.014771284,0.015046286,0.015215938,0.015286809,0.015452603,0.015730831,0.016150355,0.016677633,0.017493381,0.01893297,0.020942285,0.023104116,0.024938279,0.026413878,0.027675368,0.028895959,0.029866853,0.03040407,0.030623974,0.030823532,0.031084627,0.03101366,0.030420542,0.029365761,0.028303044,0.027248972,0.02646689,0.02585702,0.025433563,0.025050966,0.024879144,0.024788832,0.02475136,0.024708387,0.024530868,0.024204664,0.023889069,0.023755301,0.023652888,0.023538406,0.023443316,0.023152248,0.022572648,0.021837736,0.021110286,0.020309691,0.019478071,0.018848176,0.018271392,0.018323404,0.01910917,0.02043,0.021948189,0.023939865,0.027690479,0.033324577,0.041167217,0.050713681,0.061807493,0.073660475,0.086984342,0.103169234,0.121646509,0.140401394,0.15800925,0.175016578,0.191328455,0.206303338,0.218203892,0.225351277,0.228026829,0.230757521,0.236943723,0.243643161,0.246501815,0.246606777,0.247727385,0.250483897,0.253165345,0.254770531,0.255657027,0.256373893,0.257257601,0.258247022,0.259273041,0.259914889,0.260758051,0.262729864,0.26555114,0.267562239,0.268478517,0.269075983,0.270372744,0.272175041,0.273933034,0.275234848,0.276321987,0.277170845,0.277821378,0.278297184,0.278899426,0.279567275,0.280456959,0.281176313,0.280847137,0.279044421,0.277294682,0.276523955,0.276385917,0.276188157,0.276801979,0.277294661,0.278281894,0.277259467,0.269869959,0.252370045,0.234214413,0.220838864,0.212877619,0.206796053,0.203930284,0.201859605,0.200868958
51,03_124,51.30043059,0.000120958,0.000407214,0.001056332,0.00203146,0.003227023,0.004230963,0.005037914,0.005760986,0.006435988,0.00702653,0.007749253,0.008653823,0.009597892,0.010313827,0.010997949,0.012144204,0.013903635,0.015533667,0.016345328,0.016532059,0.016680226,0.01694713,0.017213736,0.017372696,0.01750903,0.017737634,0.018125366,0.018550787,0.019015774,0.019726419,0.021195897,0.023355553,0.025748029,0.027893084,0.029867838,0.031525156,0.032995693,0.034007558,0.034335261,0.034301955,0.034512,0.03521704,0.035525782,0.035161538,0.033957339,0.032465459,0.030728876,0.02945768,0.02875586,0.028436971,0.028156483,0.027960004,0.027829622,0.027724694,0.027631884,0.027284706,0.026728563,0.026260197,0.026101448,0.026087641,0.026042639,0.025929596,0.025552403,0.02483455,0.023987082,0.023169399,0.022356753,0.021508221,0.020759119,0.019883173,0.019860551,0.020851489,0.022525939,0.024206981,0.026487515,0.030730999,0.036948114,0.045671833,0.056386631,0.068891234,0.082188965,0.097383559,0.115718455,0.136434882,0.157614326,0.177688055,0.197229729,0.215771147,0.23343461,0.247169737,0.255014063,0.257492392,0.260707308,0.26754924,0.274214275,0.276789027,0.277049141,0.278600737,0.281542375,0.28395915,0.284977814,0.284665883,0.28406578,0.28365741,0.283616872,0.28440767,0.285576148,0.286833386,0.288707531,0.291297258,0.293352744,0.294248206,0.294748496,0.295644946,0.296947345,0.298467364,0.299826638,0.301002624,0.301521937,0.301799913,0.302561023,0.30443074,0.306229419,0.307550733,0.308339322,0.307793812,0.305134156,0.302734373,0.302285717,0.302621272,0.302181321,0.300729693,0.299831525,0.301016755,0.301628563,0.292707144,0.271277382,0.25042518,0.237198844,0.230534043,0.224798192,0.221263863,0.218505855,0.219206055
52,03_125,23.63660996,1.88E-07,0.000190233,0.000607865,0.0013667,0.002173637,0.002871579,0.00344677,0.004047635,0.004594092,0.005073716,0.005564855,0.00606007,0.006640271,0.007357216,0.008147997,0.009275592,0.010786248,0.012148358,0.012856605,0.013100553,0.013260127,0.013558931,0.013815605,0.013941096,0.013930597,0.014140868,0.01446961,0.014797983,0.014990492,0.015255149,0.016188065,0.017812516,0.019759323,0.02137576,0.022622905,0.023609636,0.024635293,0.025585612,0.025967009,0.025992438,0.026233265,0.026903944,0.027254616,0.026830662,0.025780123,0.024578201,0.023395344,0.022537788,0.02207688,0.021897077,0.021759044,0.021736029,0.021799107,0.021823116,0.021764574,0.021571515,0.021331632,0.021053946,0.020905753,0.020867262,0.020723832,0.020410072,0.020021389,0.019688549,0.019315514,0.018839945,0.018199697,0.017453905,0.01680485,0.016066222,0.016030036,0.016898605,0.018365687,0.019815885,0.021541585,0.024607988,0.029138742,0.035363681,0.043055749,0.052128387,0.061894447,0.072754141,0.086328422,0.102261938,0.118739609,0.134326501,0.149437518,0.164209848,0.178140271,0.190204675,0.198119834,0.201594349,0.203789042,0.208882033,0.215072543,0.218050812,0.217912855,0.218500453,0.221093694,0.223869195,0.225460484,0.226166963,0.226706635,0.227659081,0.228651441,0.229655301,0.23096801,0.232839639,0.235321314,0.237976108,0.23949624,0.239688479,0.239494717,0.240424532,0.242266027,0.244075168,0.245115621,0.245550995,0.246019838,0.246657686,0.247533172,0.248478579,0.249089353,0.248745364,0.247359647,0.245661413,0.243912833,0.242919534,0.242900424,0.243782533,0.244237777,0.2461928,0.247362875,0.247156806,0.243513079,0.236135589,0.221370969,0.205132195,0.192888628,0.183929785,0.176672026,0.172173186,0.170054408,0.168045734
