New_Tree_ID,Original_Tree_ID,AGB,ave_a_390nm,ave_a_394nm,ave_a_398nm,ave_a_402nm,ave_a_406nm,ave_a_410nm,ave_a_414nm,ave_a_418nm,ave_a_422nm,ave_a_426nm,ave_a_430nm,ave_a_434nm,ave_a_438nm,ave_a_442nm,ave_a_446nm,ave_a_450nm,ave_a_454nm,ave_a_458nm,ave_a_462nm,ave_a_466nm,ave_a_470nm,ave_a_474nm,ave_a_478nm,ave_a_482nm,ave_a_486nm,ave_a_490nm,ave_a_494nm,ave_a_498nm,ave_a_502nm,ave_a_506nm,ave_a_510nm,ave_a_514nm,ave_a_518nm,ave_a_522nm,ave_a_526nm,ave_a_530nm,ave_a_534nm,ave_a_538nm,ave_a_542nm,ave_a_546nm,ave_a_550nm,ave_a_554nm,ave_a_558nm,ave_a_562nm,ave_a_566nm,ave_a_570nm,ave_a_574nm,ave_a_578nm,ave_a_582nm,ave_a_586nm,ave_a_590nm,ave_a_594nm,ave_a_598nm,ave_a_602nm,ave_a_606nm,ave_a_610nm,ave_a_614nm,ave_a_618nm,ave_a_622nm,ave_a_626nm,ave_a_630nm,ave_a_634nm,ave_a_638nm,ave_a_642nm,ave_a_646nm,ave_a_650nm,ave_a_654nm,ave_a_658nm,ave_a_662nm,ave_a_666nm,ave_a_670nm,ave_a_674nm,ave_a_678nm,ave_a_682nm,ave_a_686nm,ave_a_690nm,ave_a_694nm,ave_a_698nm,ave_a_702nm,ave_a_706nm,ave_a_710nm,ave_a_714nm,ave_a_718nm,ave_a_722nm,ave_a_726nm,ave_a_730nm,ave_a_734nm,ave_a_738nm,ave_a_742nm,ave_a_746nm,ave_a_750nm,ave_a_754nm,ave_a_758nm,ave_a_762nm,ave_a_766nm,ave_a_770nm,ave_a_774nm,ave_a_778nm,ave_a_782nm,ave_a_786nm,ave_a_790nm,ave_a_794nm,ave_a_798nm,ave_a_802nm,ave_a_806nm,ave_a_810nm,ave_a_814nm,ave_a_818nm,ave_a_822nm,ave_a_826nm,ave_a_830nm,ave_a_834nm,ave_a_838nm,ave_a_842nm,ave_a_846nm,ave_a_850nm,ave_a_854nm,ave_a_858nm,ave_a_862nm,ave_a_866nm,ave_a_870nm,ave_a_874nm,ave_a_878nm,ave_a_882nm,ave_a_886nm,ave_a_890nm,ave_a_894nm,ave_a_898nm,ave_a_902nm,ave_a_906nm,ave_a_910nm,ave_a_914nm,ave_a_918nm,ave_a_922nm,ave_a_926nm,ave_a_930nm,ave_a_934nm,ave_a_938nm,ave_a_942nm,ave_a_946nm,ave_a_950nm,ave_a_954nm,ave_a_958nm,ave_a_962nm
39,03_84,40.54604196,5.30E-05,0.000267071,0.000781322,0.001560723,0.00226484,0.002812521,0.003230503,0.003702194,0.004103775,0.004435897,0.004734323,0.005153474,0.005684682,0.00612302,0.006613642,0.007595803,0.009086846,0.010359744,0.011014781,0.011169258,0.011302046,0.011556443,0.011770942,0.011741839,0.011650106,0.011806433,0.012117499,0.012389023,0.012515018,0.012767943,0.013481848,0.014709048,0.016070601,0.017208902,0.018090573,0.018838977,0.019560895,0.020022143,0.020010891,0.019844971,0.020045017,0.020765337,0.021127058,0.020748613,0.01986057,0.01901626,0.018162909,0.017595683,0.017389468,0.017369998,0.017376845,0.017460772,0.017593052,0.017696806,0.017735123,0.017663439,0.017530273,0.017494362,0.01757503,0.017716064,0.017799642,0.017764712,0.01760879,0.017341778,0.017113856,0.016767918,0.016304847,0.015817201,0.015529294,0.015206103,0.015406719,0.016273688,0.017617966,0.01883413,0.020125751,0.022383373,0.025621011,0.030292942,0.036164222,0.043164868,0.050713363,0.059678068,0.070463376,0.082485496,0.094622039,0.106414548,0.118288376,0.129205791,0.138712575,0.14584206,0.150653372,0.153233058,0.156162871,0.160498252,0.163733054,0.164687398,0.165430566,0.16794014,0.171647197,0.174855764,0.177062948,0.178239386,0.179445029,0.180861381,0.182972735,0.185786663,0.188441293,0.190369116,0.192118749,0.194050336,0.195765073,0.197217222,0.198502241,0.199976232,0.201989681,0.204111912,0.205942171,0.206900655,0.206337331,0.204762218,0.203697413,0.20405731,0.204608181,0.204867046,0.205153079,0.204806491,0.202693209,0.200799061,0.20149837,0.203759414,0.205829387,0.207018165,0.206217166,0.205345658,0.203948455,0.19803993,0.18095921,0.162017103,0.145422129,0.136128116,0.130230133,0.128189854,0.126288032,0.125489148
40,03_88,37.8242169,8.26E-05,0.000469797,0.001309265,0.002642001,0.004172523,0.00527917,0.005902396,0.006312908,0.006765542,0.007232634,0.007897021,0.008824392,0.009845876,0.010560081,0.011054458,0.012109671,0.013860253,0.015702102,0.01680849,0.017298257,0.017493511,0.017579772,0.01758462,0.017686221,0.017953009,0.018364489,0.018843217,0.019348014,0.019692913,0.020097148,0.021122244,0.022885947,0.024867138,0.026608956,0.028162209,0.029494052,0.030727563,0.031670157,0.032138784,0.032202163,0.032410264,0.032878597,0.033167224,0.032914666,0.032103607,0.031214812,0.030427736,0.029981049,0.029723678,0.029601357,0.029556915,0.029618642,0.029711429,0.029736748,0.029710401,0.029688967,0.029687376,0.029776499,0.029941636,0.03018965,0.030322411,0.030274382,0.030055963,0.029712011,0.029315643,0.028877771,0.028473637,0.028049149,0.027518987,0.026685988,0.026688481,0.027922827,0.029929276,0.031778328,0.033806251,0.037164858,0.042139818,0.048844276,0.056873906,0.066001905,0.075594747,0.086485715,0.099538744,0.113906586,0.127837751,0.140172624,0.151421008,0.161643044,0.170519666,0.177403344,0.182161099,0.185026256,0.186983992,0.190172092,0.19357576,0.194816135,0.194807888,0.196515674,0.200316879,0.203951839,0.206656342,0.208750304,0.210665704,0.212576074,0.214175613,0.21583687,0.218099595,0.2201623,0.221917654,0.223539346,0.225133293,0.226190491,0.227189813,0.228574777,0.230253009,0.231997801,0.233604499,0.234907416,0.235288505,0.234995912,0.234786641,0.235526337,0.236251307,0.236552472,0.236285283,0.235499291,0.233327315,0.231591905,0.231547639,0.232806008,0.23438077,0.237289635,0.239100304,0.237687113,0.234209641,0.229534336,0.217093607,0.200771646,0.185584549,0.175475076,0.168656378,0.167250334,0.164380547,0.156820142
41,03_92,51.0628713,-4.22E-06,2.59E-05,8.95E-05,0.00017847,0.000258462,0.000337324,0.000478142,0.000591177,0.000693123,0.000702786,0.00085755,0.001144492,0.001529248,0.001822052,0.002130922,0.002729539,0.003696172,0.004600239,0.005053465,0.005120556,0.005236096,0.005424465,0.00555237,0.005519599,0.00547029,0.005478688,0.005553158,0.005618717,0.005677515,0.005904313,0.006530335,0.007449946,0.008409613,0.009248763,0.009936031,0.010518324,0.011068181,0.011413882,0.011444638,0.01133242,0.011493601,0.012033233,0.012262505,0.011799226,0.010826593,0.010078866,0.009432703,0.009060079,0.008963631,0.009136235,0.009206394,0.009160622,0.009113628,0.009164783,0.009156993,0.009005286,0.008856744,0.008791355,0.008908941,0.009107115,0.009220205,0.009098526,0.008861603,0.008634629,0.00832764,0.008011696,0.007636503,0.007339837,0.007100202,0.006805704,0.006909405,0.007545218,0.008522068,0.009438754,0.010511945,0.012271195,0.014758767,0.018276246,0.022642109,0.027750235,0.033401988,0.040262632,0.048639811,0.058024109,0.067769445,0.077541737,0.087516222,0.096724248,0.104676823,0.110674241,0.114977534,0.117600496,0.119748595,0.122367445,0.124836476,0.126383802,0.127809251,0.130265471,0.133439596,0.136058155,0.137766328,0.138953588,0.140127664,0.141418754,0.142873202,0.144861863,0.147439704,0.149690064,0.1516183,0.153113417,0.154200577,0.154547834,0.155133493,0.156989007,0.15982906,0.162370132,0.164107952,0.164894834,0.164141624,0.162392638,0.161135729,0.161042487,0.161027359,0.160558119,0.159680115,0.158148133,0.15564425,0.153925444,0.154417597,0.15631342,0.158137557,0.160011054,0.160069361,0.15944429,0.157513761,0.152315679,0.137552176,0.119073805,0.100765793,0.089004901,0.081055272,0.076287708,0.07147492,0.069161941
42,03_96,39.5140975,9.07E-05,0.000436435,0.000996261,0.001783045,0.002610177,0.003283126,0.003783635,0.004247783,0.00468178,0.005086207,0.00558853,0.006121763,0.006741481,0.007347774,0.00789886,0.008867389,0.0103738,0.011841698,0.012634124,0.012903191,0.013102334,0.01337673,0.013662606,0.013811595,0.01385211,0.014003393,0.014213721,0.014461761,0.014793703,0.015402206,0.016548303,0.018147591,0.019973212,0.021579087,0.02292797,0.02398619,0.024966328,0.025786761,0.026178238,0.026190421,0.026267452,0.026630618,0.02673009,0.026243048,0.02527836,0.024387049,0.02370892,0.023244182,0.022813339,0.022471369,0.022279398,0.022279195,0.02236228,0.022446037,0.022429829,0.022346363,0.022267273,0.022132439,0.022077662,0.02205318,0.022090233,0.022064601,0.021983554,0.021645058,0.021184657,0.020645383,0.020033327,0.019315011,0.018768244,0.018261263,0.018397038,0.01929962,0.020657692,0.02214721,0.02391735,0.027134764,0.031843222,0.038381295,0.04629062,0.055595974,0.065601323,0.076835897,0.090604412,0.106553624,0.122776176,0.137560438,0.151372218,0.164437154,0.176049698,0.185159589,0.191197495,0.194857464,0.198097129,0.202558566,0.206769154,0.208709227,0.209167216,0.210507543,0.213378993,0.216321204,0.218191446,0.219105197,0.219919788,0.221396859,0.223622946,0.225883668,0.227518436,0.228978172,0.230879924,0.232922648,0.234326147,0.235164534,0.235939129,0.237268565,0.239018307,0.240812421,0.242392595,0.243726678,0.244509741,0.244838355,0.244998842,0.245264777,0.24559917,0.246129575,0.246489597,0.245887568,0.244298095,0.243285932,0.243546967,0.243679416,0.244263067,0.245958856,0.247317022,0.246963539,0.24436477,0.237340429,0.222966075,0.206467409,0.192787377,0.182426293,0.174707091,0.17109983,0.169484089,0.166711085
43,03_98,39.74733355,5.68E-05,0.000394439,0.001107465,0.002062885,0.002994514,0.003656063,0.004166303,0.004676316,0.005220485,0.00583218,0.006464206,0.007042518,0.007597664,0.008215295,0.008997075,0.010190306,0.011889216,0.013335473,0.014094936,0.014271932,0.014499986,0.014866198,0.015147794,0.015190857,0.015146801,0.015307717,0.015565165,0.015853651,0.016123512,0.01654625,0.017423551,0.018792938,0.020342998,0.021575198,0.022512921,0.023258824,0.024025219,0.024628788,0.024992376,0.025198658,0.025409087,0.025774007,0.025841757,0.025427119,0.024640891,0.024042368,0.023610739,0.023302701,0.022951566,0.022695455,0.022605526,0.022700658,0.022870247,0.02319844,0.023500345,0.023547945,0.023454923,0.023306936,0.023251468,0.023201444,0.023380958,0.023622893,0.023682772,0.023325982,0.022852061,0.022383327,0.021883549,0.021371149,0.020967033,0.020485972,0.020711189,0.02180642,0.023442982,0.024832933,0.026362956,0.028991091,0.032798148,0.038219887,0.045014885,0.05309127,0.061673596,0.071600682,0.083460309,0.096860391,0.110416802,0.123589708,0.136782344,0.148880821,0.159291609,0.16693768,0.1719648,0.174605629,0.178001576,0.183077892,0.186970972,0.188063424,0.188767273,0.191284239,0.195005919,0.198231262,0.200684116,0.202333298,0.203818828,0.204830277,0.20599332,0.208147733,0.210838525,0.213181717,0.215463172,0.217966595,0.219972249,0.221262942,0.222270167,0.223468434,0.225088179,0.227030651,0.228983952,0.230368494,0.230536076,0.229813715,0.229254109,0.229733104,0.230094834,0.229776451,0.229238156,0.228579163,0.227189751,0.226206218,0.227285066,0.228975636,0.230717413,0.232029085,0.232266295,0.23257938,0.232196328,0.22539218,0.20823332,0.190667225,0.178512466,0.171917706,0.164401309,0.156173354,0.149637143,0.14817976
44,03_99,56.4556332,1.71E-05,0.000197705,0.00056895,0.001149778,0.001745778,0.002280046,0.002743674,0.003226734,0.003687361,0.00408263,0.004533718,0.005032735,0.005593008,0.006102508,0.006701248,0.007723249,0.009264205,0.010666549,0.01138735,0.011535621,0.011694848,0.012016697,0.012299899,0.012316819,0.012218623,0.012309852,0.012583644,0.012925808,0.013294147,0.01379635,0.014679762,0.015983094,0.017444898,0.018734777,0.019864162,0.020823348,0.021713258,0.022368154,0.022640306,0.022698822,0.022854617,0.023301863,0.023391649,0.022935263,0.021961821,0.021039943,0.020208877,0.019706792,0.019401242,0.019218327,0.019134754,0.019240152,0.019348455,0.019432794,0.019420462,0.019329778,0.019242203,0.01920091,0.019199436,0.019148527,0.019097936,0.018976932,0.018827812,0.018498185,0.018119101,0.017613952,0.016999735,0.016316523,0.015843994,0.015322251,0.015448888,0.01632597,0.017699335,0.018972425,0.020549196,0.023330341,0.027228172,0.032790845,0.039710173,0.047967738,0.056915573,0.067549832,0.080140802,0.094036163,0.107881274,0.121047641,0.133962597,0.145833814,0.156275355,0.164037151,0.169107885,0.171787519,0.174991475,0.179607547,0.183198558,0.184421074,0.185208413,0.187411165,0.190612351,0.193406862,0.195443123,0.196756868,0.198057125,0.199370413,0.201113176,0.203651029,0.206312735,0.208604441,0.210887439,0.213271439,0.214919109,0.215684667,0.216221695,0.217414185,0.219276618,0.221365434,0.223209654,0.224691037,0.225044091,0.224266638,0.223312188,0.223174195,0.223510327,0.223835689,0.224215548,0.223968494,0.222621322,0.221612978,0.222556943,0.224308794,0.225904593,0.22697824,0.226513165,0.226155501,0.225030274,0.218625232,0.201960667,0.18471989,0.171368281,0.16426703,0.157779668,0.152431749,0.146884594,0.143437603
45,03_103,25.02701878,8.15E-05,0.000440419,0.001210277,0.002311155,0.003492459,0.004378834,0.005016012,0.005522072,0.005927548,0.006237175,0.00682248,0.007664243,0.00863284,0.009367985,0.010097342,0.011281596,0.012926354,0.014486318,0.015349623,0.015754907,0.015988447,0.016254851,0.016429939,0.016618735,0.01683285,0.017292402,0.017804687,0.018381812,0.018763525,0.019300884,0.020434044,0.022359265,0.024508625,0.026436557,0.028097889,0.029479865,0.030715135,0.031602253,0.031887236,0.031827897,0.032217303,0.033189534,0.033698824,0.033331208,0.032158817,0.031013565,0.029767527,0.02897994,0.028507104,0.028457676,0.02840812,0.028547783,0.028585938,0.028601006,0.028454588,0.028212484,0.027811002,0.027527555,0.027600856,0.027948063,0.028116116,0.027904979,0.027485473,0.026981471,0.026445707,0.025984574,0.025542953,0.025077345,0.024595767,0.02399866,0.024077481,0.025162427,0.026949627,0.028674797,0.030776002,0.034416364,0.039756393,0.04689705,0.055237192,0.064624918,0.074627171,0.086535935,0.100079527,0.114156141,0.12729135,0.139286244,0.150502747,0.160734581,0.169751635,0.176655966,0.181048486,0.182896617,0.184792498,0.189084762,0.193035675,0.193771574,0.193613643,0.195713224,0.199479673,0.202489044,0.204496848,0.20565296,0.206571994,0.207598134,0.209037043,0.211039179,0.213479684,0.215239363,0.216958834,0.218902445,0.220834072,0.221807079,0.222562576,0.224292996,0.226899861,0.229142985,0.230302046,0.230693376,0.230444566,0.229689207,0.229290277,0.230121212,0.23100129,0.231197917,0.231032903,0.231077385,0.229569616,0.227946318,0.227872598,0.229447036,0.23159398,0.233849087,0.234209378,0.232805878,0.230867512,0.227510682,0.214179925,0.196467388,0.178758774,0.169257051,0.165248284,0.166467687,0.163996244,0.157432271
46,03_109,109.6186072,8.77E-05,0.000446556,0.001106592,0.001922012,0.00274483,0.003433385,0.004091418,0.00464934,0.005150577,0.005582296,0.006140384,0.006755597,0.007466311,0.008068863,0.008632996,0.009669064,0.011268184,0.012859482,0.013752342,0.014042059,0.014201993,0.014508292,0.014809665,0.014969211,0.015000805,0.015209374,0.015483682,0.015861939,0.016256949,0.016923831,0.018122578,0.019868404,0.021797434,0.023539466,0.025070805,0.026379876,0.027540595,0.028446273,0.0289488,0.02909576,0.029237286,0.029465392,0.029478754,0.029044898,0.028147692,0.027181124,0.026301447,0.025668835,0.025123432,0.024716009,0.024460772,0.024400208,0.02439469,0.02447537,0.024517109,0.024463599,0.024190577,0.023929647,0.02377216,0.023742273,0.023708624,0.023620927,0.023378215,0.022908007,0.022310795,0.021655848,0.020915347,0.020184977,0.019499962,0.018806785,0.018755671,0.019732267,0.021303214,0.022978142,0.024941284,0.028380165,0.033418763,0.040362581,0.048841582,0.058594086,0.069028846,0.080992291,0.095746634,0.11247359,0.129171819,0.144296989,0.158400261,0.171657364,0.183577855,0.193044515,0.199108754,0.202227485,0.204831115,0.209265617,0.213645823,0.215299046,0.215208976,0.21628677,0.218991936,0.221770355,0.223798428,0.225355849,0.226699485,0.228086375,0.229475345,0.231111479,0.232882567,0.234550817,0.236378524,0.238425193,0.240021657,0.240926792,0.241637061,0.24294486,0.244811012,0.246626969,0.24780813,0.248427428,0.248860458,0.249182105,0.249531239,0.250199379,0.250761142,0.250765429,0.250170639,0.249201459,0.247680975,0.246696642,0.246930528,0.247830505,0.248759191,0.25003285,0.250296525,0.249136882,0.246408926,0.240797972,0.226496862,0.208868503,0.193917718,0.184001954,0.176239073,0.171596332,0.168326932,0.164818373
47,03_115,50.67342485,4.58E-05,0.000268356,0.000823677,0.001692755,0.002608994,0.003360269,0.003955361,0.004483751,0.004989646,0.005490994,0.006131579,0.006817014,0.007572712,0.008275367,0.009043715,0.010219292,0.012025717,0.013675997,0.014546758,0.014795363,0.0150545,0.015448997,0.015899394,0.016191502,0.016307466,0.01653748,0.016894718,0.017330501,0.017900064,0.018764593,0.020308528,0.022499354,0.025011395,0.027091128,0.028718018,0.030088788,0.031584639,0.032865307,0.03364741,0.034003298,0.034236677,0.034503145,0.034504833,0.034055346,0.033110611,0.032138316,0.03127096,0.030554568,0.029818965,0.029201381,0.028852733,0.02877054,0.028765506,0.028873018,0.028941782,0.028749983,0.02834841,0.027961424,0.027811842,0.027690525,0.027673866,0.027683105,0.027606124,0.027176343,0.026444884,0.025680527,0.02481891,0.023990238,0.023173251,0.022380809,0.022381412,0.023502064,0.025299645,0.027152105,0.029424272,0.033446817,0.039317272,0.047296457,0.056962073,0.068119363,0.079963568,0.093256071,0.109346872,0.127494945,0.145548278,0.16159796,0.176363757,0.189967049,0.201870678,0.210893771,0.216399742,0.218857722,0.221334142,0.226251872,0.231098615,0.2329595,0.233230847,0.234938257,0.238362425,0.241869181,0.243960756,0.24458274,0.244678031,0.24539145,0.246822128,0.248488372,0.249630335,0.250765392,0.252624008,0.254958019,0.256494932,0.257147864,0.257447965,0.258060671,0.259075306,0.26057167,0.262291392,0.263835073,0.26456937,0.264643059,0.264696971,0.265484731,0.266280824,0.266605004,0.266317345,0.265816469,0.26492494,0.264627956,0.265165142,0.266073557,0.266868875,0.267913888,0.268087711,0.268153208,0.267079127,0.261612813,0.246953606,0.230047723,0.217132858,0.207949328,0.201164743,0.198722906,0.199365062,0.198646333
48,03_117,32.94406348,1.21E-05,6.23E-05,0.000322035,0.000885836,0.001542279,0.002100258,0.002608266,0.003024117,0.003399386,0.003755495,0.004252139,0.004778191,0.005403306,0.005873898,0.006322736,0.007204605,0.00864271,0.010070919,0.010936073,0.011341001,0.011547739,0.011764519,0.011920747,0.011928482,0.011866274,0.011993747,0.012280722,0.012556041,0.012819067,0.013180549,0.014048658,0.015411059,0.017008776,0.018342139,0.01952552,0.020523087,0.021476461,0.022218941,0.022564921,0.022633582,0.022723446,0.023067427,0.023065984,0.022535818,0.021595725,0.020838571,0.020221364,0.019774448,0.01936537,0.019064738,0.018926511,0.018973852,0.018996228,0.018944914,0.018871299,0.018874638,0.018938794,0.018979738,0.019063241,0.019181651,0.019268705,0.019166953,0.019039383,0.018737549,0.018404896,0.017981676,0.017555807,0.017053726,0.016672818,0.01611589,0.016160011,0.017043015,0.018451558,0.019763944,0.021245334,0.023922645,0.027829372,0.033446048,0.040321497,0.04840795,0.057190169,0.067572602,0.080259106,0.094531752,0.108938712,0.122321809,0.135232563,0.147177872,0.157792936,0.16599663,0.171628672,0.174919501,0.17790094,0.182366755,0.186537713,0.188411361,0.189280348,0.191555039,0.195241597,0.198524045,0.200807656,0.202270503,0.203521059,0.204903169,0.206459975,0.208714717,0.211800916,0.214474333,0.216363493,0.217555711,0.218688866,0.219173374,0.219702821,0.220874512,0.222741084,0.224506659,0.225988593,0.227422932,0.228680689,0.229195237,0.228980718,0.228618406,0.22868837,0.229173482,0.229768219,0.229044013,0.226533999,0.224801752,0.225816041,0.228099139,0.229942603,0.231765596,0.23206747,0.230972918,0.228431142,0.223571773,0.209972243,0.192564221,0.174434673,0.162980775,0.156377742,0.154399103,0.152676931,0.152481177
49,03_119,44.35949173,3.74E-05,0.000229489,0.000628341,0.001147444,0.001644418,0.002104631,0.002514427,0.002904932,0.003178876,0.003515139,0.003974605,0.004584026,0.005198034,0.005746786,0.006338288,0.00737059,0.008960939,0.010372574,0.011096092,0.01127188,0.011445416,0.011703131,0.011922671,0.012012211,0.011893592,0.01194144,0.012099888,0.012394607,0.012658512,0.013251614,0.014245865,0.015614368,0.016999988,0.018305623,0.019464731,0.020480974,0.02121966,0.02173268,0.021933852,0.02198376,0.022057131,0.022369722,0.022383344,0.021956316,0.021054767,0.020233306,0.019556166,0.019136093,0.018709413,0.018391481,0.018274702,0.018325106,0.018366134,0.018384938,0.018303073,0.018133663,0.017932299,0.017812771,0.017777417,0.017797151,0.017709339,0.017523338,0.017266411,0.016981795,0.016587807,0.016074856,0.01539851,0.014756986,0.014197842,0.01371399,0.013833881,0.014757468,0.016082211,0.017345691,0.0188802,0.021531977,0.025265499,0.030526977,0.037173058,0.044952704,0.053297624,0.063110759,0.074958503,0.088204728,0.101625139,0.114409823,0.126816139,0.138252411,0.148161113,0.155652533,0.160701308,0.163728678,0.166916966,0.171570635,0.175115012,0.175919451,0.176056957,0.178132046,0.18153572,0.184603002,0.186845631,0.188313896,0.189634212,0.191183382,0.193256163,0.195838099,0.198077196,0.199797712,0.201424017,0.203335856,0.204839531,0.205918604,0.206796175,0.20826106,0.210371633,0.212454932,0.214143365,0.215496538,0.216264035,0.215860342,0.215147656,0.215104162,0.215389357,0.215147101,0.214649088,0.214283637,0.213396695,0.212638173,0.212953675,0.214071576,0.21521405,0.216119894,0.215662647,0.215069882,0.213524126,0.208881411,0.195347946,0.179879289,0.166428365,0.157795,0.149562651,0.141965254,0.135436461,0.131471124
50,03_120,58.70245845,2.21E-05,0.000163696,0.000450884,0.000877008,0.001324057,0.001705516,0.002002931,0.002238101,0.002500688,0.002791454,0.00313632,0.003537644,0.003984453,0.00440719,0.004739219,0.00555356,0.006874769,0.008157303,0.008763797,0.008946878,0.009032666,0.009235717,0.009400415,0.00950064,0.009515471,0.009647453,0.00977067,0.009987539,0.010212323,0.010620292,0.011455402,0.012771116,0.014195,0.015442479,0.016387374,0.017210552,0.018027269,0.018704584,0.018999929,0.019079025,0.019181316,0.019398541,0.019326406,0.018744088,0.017740103,0.016917359,0.016345593,0.016008208,0.01571222,0.015498957,0.01530995,0.015169396,0.015096643,0.015095356,0.015113534,0.015038695,0.014944765,0.014853007,0.014810963,0.014759835,0.01472515,0.014691704,0.014494532,0.014118622,0.013644575,0.013164961,0.012635226,0.012087184,0.011705181,0.011349931,0.011517734,0.012296794,0.013452583,0.01460901,0.015956451,0.018392642,0.022014803,0.02709999,0.033321832,0.040564316,0.048465326,0.057571841,0.068712131,0.081429273,0.09440092,0.106679625,0.118651778,0.129835993,0.139328385,0.146331496,0.151108567,0.154415923,0.157473576,0.160782461,0.163292597,0.164572658,0.165557353,0.167657954,0.170700803,0.173653963,0.175787063,0.17747754,0.179175824,0.181070344,0.183168778,0.18530249,0.186942726,0.188316574,0.190009648,0.191959262,0.193354222,0.194190576,0.194898196,0.196548754,0.198958993,0.201180621,0.202487794,0.203210229,0.203192912,0.202612927,0.202014488,0.201867455,0.201870128,0.20181997,0.20145631,0.200303117,0.198201346,0.196976934,0.197364056,0.198864798,0.199630951,0.200668498,0.201349722,0.202400103,0.201179288,0.194409741,0.179138007,0.16217999,0.147404075,0.137033886,0.128446714,0.122015517,0.116788165,0.114809609
51,03_124,51.30043059,8.31E-05,0.000356157,0.000841999,0.001489427,0.002247531,0.002893201,0.003393258,0.003860687,0.004342794,0.004816754,0.005339638,0.005940959,0.006572868,0.007090213,0.007579025,0.008508008,0.009962061,0.011319388,0.011979583,0.012141332,0.012271411,0.012529076,0.012741639,0.012740373,0.012691821,0.012814922,0.013138293,0.013458433,0.013749524,0.014167983,0.015232543,0.016950816,0.018854566,0.020448341,0.021835374,0.023081042,0.024280307,0.025089181,0.025237397,0.025096533,0.025137876,0.025596535,0.025697086,0.025224538,0.02408763,0.022911527,0.021734183,0.020981503,0.020614369,0.020494025,0.020372522,0.020285442,0.02020032,0.020092003,0.019978008,0.019750544,0.019427738,0.019182153,0.019183889,0.019317483,0.019333643,0.019202003,0.018883059,0.018330658,0.017675743,0.017028323,0.016430265,0.015787092,0.015238475,0.014605723,0.01469305,0.015578115,0.016960682,0.018374016,0.020165126,0.023341071,0.027911414,0.034419109,0.042454099,0.051853268,0.062056704,0.073943864,0.088330092,0.10439447,0.120685572,0.13594598,0.150819802,0.164693017,0.177349328,0.186924075,0.192925739,0.19588354,0.198840131,0.203396039,0.207564395,0.209542067,0.210421628,0.212488093,0.215793902,0.218504036,0.219746697,0.219710968,0.219781775,0.220514415,0.221951325,0.223837338,0.225773792,0.227495111,0.229606577,0.231869109,0.233477121,0.234018119,0.234624301,0.236100513,0.238068659,0.239848043,0.241124158,0.242016746,0.241899098,0.2413812,0.241302256,0.242075411,0.242895479,0.243653947,0.244176649,0.243472589,0.24141309,0.239911784,0.240199662,0.241154062,0.241904876,0.242055192,0.242153368,0.243277121,0.24341323,0.235896006,0.217642271,0.198784207,0.185072047,0.176659695,0.169372311,0.164789835,0.160040176,0.15622948
52,03_125,23.63660996,-3.69E-06,6.56E-06,5.03E-05,0.000274074,0.000525604,0.000690657,0.00080796,0.00098783,0.001152378,0.001280623,0.001459077,0.001671809,0.001923279,0.002247778,0.002608192,0.003313343,0.004381907,0.005315961,0.005739358,0.00584739,0.005957074,0.006150908,0.006307625,0.006359939,0.006281615,0.006368519,0.006502842,0.006670456,0.006649206,0.006626961,0.006926721,0.007648932,0.008595923,0.009450809,0.010074639,0.010529826,0.011069039,0.011584749,0.011650407,0.011411197,0.011420486,0.011807253,0.011998024,0.011590946,0.010826649,0.010142344,0.009622888,0.009355794,0.009249548,0.009289848,0.009316733,0.009377796,0.009455437,0.009539787,0.009596793,0.009593187,0.009619039,0.009608396,0.009669183,0.009781778,0.0098425,0.009711668,0.009563321,0.009441999,0.009289875,0.00904557,0.008676102,0.008244898,0.007926607,0.007709122,0.007961102,0.008719544,0.009730487,0.010630331,0.011652588,0.01326092,0.015563834,0.018715882,0.022824868,0.027840923,0.03337614,0.039507451,0.047042667,0.055930084,0.065235696,0.074258879,0.083122606,0.091706869,0.098965068,0.104548575,0.108940498,0.112754502,0.115507382,0.11718003,0.118385691,0.119703746,0.121228454,0.123328385,0.12600182,0.128668871,0.130474821,0.131690623,0.132951151,0.134780243,0.136918811,0.138923268,0.140856592,0.142978484,0.145269096,0.147245638,0.148352675,0.148819385,0.149160551,0.150790083,0.153690426,0.156337045,0.157546467,0.157798636,0.15740693,0.1562947,0.15532288,0.154987002,0.154890069,0.154349267,0.153256163,0.151772473,0.15059158,0.150258055,0.150821987,0.151847903,0.152448207,0.154146937,0.154998879,0.153799248,0.149235038,0.142481942,0.131721714,0.11754777,0.103040619,0.090001166,0.080528731,0.073716516,0.06996003,0.06855685
