New_Tree_ID,Original_Tree_ID,AGB,ave_b_390nm,ave_b_394nm,ave_b_398nm,ave_b_402nm,ave_b_406nm,ave_b_410nm,ave_b_414nm,ave_b_418nm,ave_b_422nm,ave_b_426nm,ave_b_430nm,ave_b_434nm,ave_b_438nm,ave_b_442nm,ave_b_446nm,ave_b_450nm,ave_b_454nm,ave_b_458nm,ave_b_462nm,ave_b_466nm,ave_b_470nm,ave_b_474nm,ave_b_478nm,ave_b_482nm,ave_b_486nm,ave_b_490nm,ave_b_494nm,ave_b_498nm,ave_b_502nm,ave_b_506nm,ave_b_510nm,ave_b_514nm,ave_b_518nm,ave_b_522nm,ave_b_526nm,ave_b_530nm,ave_b_534nm,ave_b_538nm,ave_b_542nm,ave_b_546nm,ave_b_550nm,ave_b_554nm,ave_b_558nm,ave_b_562nm,ave_b_566nm,ave_b_570nm,ave_b_574nm,ave_b_578nm,ave_b_582nm,ave_b_586nm,ave_b_590nm,ave_b_594nm,ave_b_598nm,ave_b_602nm,ave_b_606nm,ave_b_610nm,ave_b_614nm,ave_b_618nm,ave_b_622nm,ave_b_626nm,ave_b_630nm,ave_b_634nm,ave_b_638nm,ave_b_642nm,ave_b_646nm,ave_b_650nm,ave_b_654nm,ave_b_658nm,ave_b_662nm,ave_b_666nm,ave_b_670nm,ave_b_674nm,ave_b_678nm,ave_b_682nm,ave_b_686nm,ave_b_690nm,ave_b_694nm,ave_b_698nm,ave_b_702nm,ave_b_706nm,ave_b_710nm,ave_b_714nm,ave_b_718nm,ave_b_722nm,ave_b_726nm,ave_b_730nm,ave_b_734nm,ave_b_738nm,ave_b_742nm,ave_b_746nm,ave_b_750nm,ave_b_754nm,ave_b_758nm,ave_b_762nm,ave_b_766nm,ave_b_770nm,ave_b_774nm,ave_b_778nm,ave_b_782nm,ave_b_786nm,ave_b_790nm,ave_b_794nm,ave_b_798nm,ave_b_802nm,ave_b_806nm,ave_b_810nm,ave_b_814nm,ave_b_818nm,ave_b_822nm,ave_b_826nm,ave_b_830nm,ave_b_834nm,ave_b_838nm,ave_b_842nm,ave_b_846nm,ave_b_850nm,ave_b_854nm,ave_b_858nm,ave_b_862nm,ave_b_866nm,ave_b_870nm,ave_b_874nm,ave_b_878nm,ave_b_882nm,ave_b_886nm,ave_b_890nm,ave_b_894nm,ave_b_898nm,ave_b_902nm,ave_b_906nm,ave_b_910nm,ave_b_914nm,ave_b_918nm,ave_b_922nm,ave_b_926nm,ave_b_930nm,ave_b_934nm,ave_b_938nm,ave_b_942nm,ave_b_946nm,ave_b_950nm,ave_b_954nm,ave_b_958nm,ave_b_962nm
53,03_127,52.38459929,-5.93E-06,0.000102639,0.000344852,0.000764741,0.001183635,0.001523256,0.0018074,0.00208147,0.002377012,0.002640897,0.002901028,0.00313513,0.003507796,0.003872104,0.004260926,0.005112866,0.006616352,0.008003656,0.008645701,0.008797702,0.008996813,0.009319449,0.009460378,0.009337348,0.009136019,0.009161784,0.009338354,0.009559497,0.009740671,0.010058394,0.010858596,0.012205751,0.013697856,0.014936482,0.015950137,0.016693218,0.017236403,0.017537034,0.017592339,0.017496286,0.017640551,0.018217702,0.018501582,0.018079963,0.017079502,0.016157172,0.015344796,0.014774342,0.014522197,0.014490635,0.01454995,0.014672379,0.014841353,0.01483984,0.014741822,0.014589344,0.01444797,0.014376656,0.014491032,0.014801134,0.014898333,0.014733569,0.014294331,0.013862791,0.013372662,0.012893719,0.01233799,0.011827834,0.011441481,0.011032448,0.0111609,0.011987693,0.013281441,0.014457236,0.01582777,0.018184375,0.021587089,0.026302396,0.032068933,0.038887125,0.046140471,0.05462429,0.064812105,0.07591448,0.086829351,0.097667554,0.109002295,0.119807086,0.128864039,0.135600328,0.139804178,0.141887054,0.14334393,0.146152446,0.149490185,0.151728324,0.153197052,0.155271924,0.158223414,0.160793567,0.16244164,0.163162998,0.163700562,0.164617396,0.165603496,0.167126066,0.169461718,0.171829461,0.173665362,0.17527616,0.176914235,0.17802508,0.179189809,0.181007573,0.183705842,0.185833466,0.186945658,0.187281925,0.187562239,0.187640522,0.187672435,0.187943305,0.188147594,0.188031011,0.187578719,0.186412246,0.183769487,0.181609658,0.181522189,0.183015694,0.184094973,0.185226002,0.185584857,0.184282873,0.181985522,0.177756126,0.167197236,0.152244554,0.137182932,0.124639292,0.11584793,0.111771653,0.110166306,0.109569264
54,03_133,80.10569871,7.43E-06,0.000168856,0.000635279,0.001311655,0.002050121,0.002580509,0.00312291,0.003590048,0.004011249,0.004250086,0.004614109,0.005117497,0.005686048,0.006214555,0.006711738,0.007555257,0.008829541,0.01015576,0.010867869,0.011104999,0.011297216,0.011621759,0.01180237,0.011763643,0.011652834,0.011735946,0.011956713,0.012209702,0.012414222,0.012731818,0.013429557,0.014526523,0.015796271,0.01692839,0.017894528,0.018627113,0.01930091,0.019881965,0.020105472,0.020063301,0.020105999,0.020509602,0.020654644,0.020324963,0.019512793,0.018779157,0.01818928,0.017828521,0.017498548,0.017259369,0.017145586,0.017260295,0.017430072,0.017522134,0.017500187,0.017478841,0.017475644,0.017483751,0.017522788,0.017650237,0.017717715,0.017631669,0.017462065,0.017231514,0.016975501,0.016596522,0.016122369,0.01557094,0.015205943,0.014688838,0.014771987,0.015605411,0.017074066,0.018339373,0.01986358,0.022274426,0.025747844,0.03060136,0.036752789,0.043982676,0.051645128,0.060381886,0.070840165,0.082343478,0.093829178,0.105198183,0.117123533,0.128641949,0.138856388,0.146658393,0.151271978,0.152826572,0.154167578,0.157704313,0.161667891,0.163514491,0.164254807,0.166185124,0.169355291,0.172167844,0.174012591,0.175013656,0.175739996,0.17646747,0.177040145,0.17807431,0.179976225,0.181942265,0.183777943,0.18575117,0.187834603,0.189479705,0.190939163,0.192757544,0.194911292,0.196848251,0.198194304,0.199305126,0.200384574,0.200879061,0.200943235,0.201164071,0.201697023,0.202309137,0.202718004,0.20189161,0.198878102,0.196088592,0.195085205,0.195394766,0.196136118,0.197933471,0.198469569,0.19612346,0.19261802,0.188602895,0.1793377,0.165616701,0.150504441,0.138298245,0.12946144,0.124156192,0.121351767,0.122026671
55,03_141,30.92496356,-1.03E-05,2.49E-05,0.000225274,0.000600215,0.000989519,0.001305601,0.001659131,0.001954987,0.002213293,0.002439421,0.002755841,0.003137221,0.00359856,0.00403508,0.004487297,0.005324751,0.006629222,0.007860962,0.008459134,0.008481764,0.008569433,0.008786928,0.008976849,0.00899201,0.00901375,0.009107057,0.009258201,0.009436166,0.009561186,0.009813915,0.010517495,0.011699718,0.013023279,0.014096562,0.014979029,0.015638721,0.016269189,0.016647937,0.016658907,0.01645655,0.016641901,0.017300213,0.017614304,0.017272688,0.016413159,0.015483578,0.01451016,0.013880222,0.013715207,0.013790791,0.013830685,0.013861157,0.013945731,0.014036234,0.014080724,0.014067262,0.013961651,0.013805636,0.013769342,0.013879062,0.013990171,0.01396523,0.01382955,0.013542365,0.013206832,0.012786709,0.012286125,0.011793992,0.011475524,0.01107528,0.011161852,0.011962413,0.013227832,0.014358468,0.015619526,0.017758428,0.020840997,0.025320884,0.030930471,0.037558431,0.044828919,0.053607068,0.064167611,0.075688077,0.087408707,0.099399627,0.112070986,0.124040599,0.134548382,0.142322443,0.147065859,0.149033028,0.151212555,0.155133371,0.159183374,0.161745606,0.163688084,0.166323485,0.169495759,0.172155753,0.173810666,0.174474619,0.174954593,0.175651878,0.176811407,0.178598062,0.180822299,0.182869273,0.185035372,0.187218159,0.188985589,0.189892366,0.190735045,0.192305277,0.19474795,0.196935896,0.198313917,0.199137962,0.199599692,0.199461383,0.199313621,0.199848928,0.200399899,0.200568634,0.200329818,0.19902015,0.196021763,0.193779613,0.19432998,0.196232708,0.19694953,0.196528279,0.195321577,0.194632412,0.193284338,0.188266573,0.17402726,0.157254664,0.141429463,0.132291276,0.127324882,0.127036384,0.126239831,0.125538889
56,03_143,87.07503944,6.69E-06,0.000162985,0.000693266,0.001535167,0.002485589,0.003275008,0.004003045,0.004620706,0.0051137,0.00540147,0.005792561,0.006424195,0.007231059,0.007963043,0.008750919,0.010095695,0.011952795,0.013593402,0.014378576,0.014699958,0.014964072,0.015345612,0.015620929,0.015795955,0.01592794,0.016217452,0.016553076,0.016865423,0.017242312,0.017898823,0.019050396,0.020710102,0.022537867,0.024211375,0.025701156,0.026902403,0.027946411,0.0286006,0.028828007,0.028777916,0.029178626,0.030094719,0.030666058,0.030504207,0.029714948,0.028742798,0.027547144,0.026715632,0.026356485,0.026333158,0.026373754,0.026597518,0.026798319,0.026966399,0.027034615,0.026991462,0.026757729,0.026610371,0.026662988,0.026816324,0.02684609,0.026728537,0.026517152,0.026131503,0.025686179,0.025130223,0.024546677,0.023925245,0.023439965,0.022838799,0.023027036,0.024099685,0.025858028,0.027479821,0.02953143,0.032965212,0.037822883,0.044393349,0.052399142,0.061843664,0.071629374,0.082709119,0.095132036,0.108113322,0.120667642,0.132970297,0.14531097,0.156520816,0.165953062,0.172806596,0.177004533,0.178618489,0.180415229,0.184481894,0.18876164,0.190872823,0.192162751,0.194575951,0.19783077,0.200449062,0.202139503,0.202978749,0.20370117,0.204661442,0.20602824,0.207962284,0.210187129,0.212121077,0.214177575,0.21656409,0.218704825,0.220067074,0.221012986,0.222302483,0.223981469,0.225772042,0.227220579,0.228420166,0.229467882,0.230116144,0.230587478,0.231613628,0.232445738,0.232415437,0.231791793,0.230453774,0.227392666,0.225173056,0.226039512,0.228352364,0.229771848,0.229917884,0.229091089,0.228250168,0.227179056,0.222310857,0.207104421,0.189253979,0.173872603,0.165770244,0.161689081,0.162158519,0.162287916,0.162710666
57,03_144,58.43941671,3.84E-07,0.000119588,0.000482551,0.001043772,0.001635441,0.002184403,0.002733437,0.003222848,0.003668305,0.004029313,0.004484071,0.005017287,0.005659342,0.006189858,0.006799918,0.007901639,0.009585057,0.011054808,0.011772755,0.011944679,0.012189903,0.012617228,0.012983519,0.013104888,0.013118769,0.013302799,0.013528454,0.013789152,0.014155486,0.014840162,0.015991993,0.017591266,0.019311753,0.020741291,0.021877238,0.022781319,0.023733461,0.024493144,0.024963066,0.025132142,0.025276179,0.02551338,0.025469349,0.024955108,0.024039027,0.023346245,0.022860747,0.022476225,0.022026372,0.021647412,0.02142431,0.021394801,0.021552277,0.021847387,0.022076394,0.022030353,0.021799645,0.021631953,0.021635201,0.021704139,0.021743468,0.021803585,0.021658089,0.021157718,0.020520738,0.020002073,0.019554246,0.019072364,0.018551555,0.017844792,0.017871015,0.01883176,0.020458887,0.021955626,0.023838976,0.026938063,0.031200975,0.037141428,0.044712826,0.053853843,0.063279316,0.073941477,0.086243546,0.099736678,0.113233563,0.12642481,0.139612206,0.151674148,0.162153277,0.169772428,0.174114148,0.175434999,0.177644553,0.182776492,0.187279849,0.188272095,0.188378227,0.190463157,0.193794055,0.196528732,0.19856553,0.199832597,0.200738549,0.201344866,0.202052779,0.203612966,0.205735963,0.207612924,0.209708467,0.212336334,0.214524997,0.215649064,0.216286392,0.217362195,0.218984975,0.220946932,0.222785974,0.224356103,0.225737907,0.226532008,0.226757327,0.227121309,0.227669382,0.228215628,0.228351393,0.226845999,0.22294571,0.21995633,0.220181153,0.221933403,0.223401695,0.224103908,0.22323046,0.222287669,0.221317885,0.215156712,0.198141362,0.180441371,0.168059873,0.162407416,0.158223184,0.156607183,0.155039329,0.155459965
58,03_147,50.13534971,-1.21E-05,1.86E-05,0.00015509,0.000424867,0.000684661,0.000913127,0.001166645,0.001442302,0.001666421,0.001852722,0.002046722,0.002205252,0.002412893,0.002716973,0.003064231,0.003759384,0.00477982,0.005735374,0.006152908,0.006267268,0.006374433,0.006624177,0.006849849,0.006875133,0.006790921,0.006796857,0.006850706,0.006951939,0.007006617,0.007166909,0.007586392,0.008368613,0.009206039,0.010014482,0.010796379,0.011474084,0.011989849,0.012313259,0.012281631,0.012023355,0.012012151,0.012391082,0.012522257,0.012070587,0.011304173,0.010713913,0.010348401,0.010120761,0.010106636,0.01019792,0.010217432,0.010037525,0.00992051,0.009910526,0.009947441,0.009941168,0.010010186,0.010118873,0.010192132,0.010226684,0.010286986,0.010241435,0.01005713,0.009771034,0.009480687,0.009142761,0.00875375,0.008337303,0.008093143,0.007894372,0.008153945,0.008913387,0.010083316,0.011063544,0.011944934,0.013424488,0.015891682,0.019525994,0.024016469,0.029311246,0.035096157,0.041694462,0.049765127,0.058990023,0.068544379,0.078095499,0.08807565,0.097676045,0.105925348,0.112044622,0.11598974,0.118424087,0.120422594,0.122411294,0.1244666,0.126794863,0.129275275,0.131773069,0.134427532,0.136834106,0.13846835,0.139359403,0.140127846,0.141195551,0.142589329,0.144142077,0.145770838,0.147410729,0.149034748,0.15063165,0.152004921,0.15311287,0.154156061,0.155928732,0.158502491,0.160858042,0.162267762,0.162969066,0.162806151,0.161822802,0.160873425,0.160365733,0.160152202,0.159970838,0.15952043,0.158060526,0.155811868,0.154452138,0.154339509,0.154973528,0.155701188,0.158420019,0.160807756,0.161390973,0.158870074,0.152592918,0.141360545,0.127488395,0.113313467,0.099731525,0.091439258,0.089105139,0.088309974,0.08615461
59,03_150,39.74733355,-9.52E-06,-9.48E-06,0.000184017,0.000598229,0.001115289,0.001556429,0.002115329,0.002608094,0.002945758,0.003067532,0.003333806,0.00376728,0.004348845,0.004837914,0.005354193,0.006382628,0.007983713,0.009440976,0.010159683,0.010402684,0.010620394,0.010883569,0.011035449,0.011079073,0.011194651,0.011436386,0.01164057,0.011788197,0.011913223,0.01227438,0.013083533,0.014305357,0.015606343,0.016777855,0.017845505,0.018624632,0.019307811,0.019757289,0.019885217,0.019753067,0.01994992,0.020698068,0.021137979,0.02087414,0.0200492,0.01919556,0.018220503,0.017537145,0.01733387,0.017423654,0.017500873,0.017533921,0.017630184,0.017712718,0.017809849,0.017761706,0.017626848,0.01749132,0.017576991,0.017805921,0.017869607,0.017708702,0.017424914,0.017091621,0.016728254,0.016330823,0.015894453,0.015432653,0.015018358,0.014454454,0.014537804,0.01547661,0.016987171,0.018245119,0.01973508,0.022247234,0.025869143,0.030838259,0.036938616,0.04401468,0.051545789,0.060445549,0.07101806,0.08254309,0.094003804,0.105348647,0.116850731,0.12764992,0.137011007,0.144100434,0.148545679,0.150584902,0.15255513,0.156361911,0.160112452,0.161875488,0.163079827,0.165602613,0.169103319,0.171819617,0.173392442,0.173808575,0.174055023,0.174807199,0.176117693,0.178075804,0.18039373,0.182291557,0.18409817,0.186165034,0.188169035,0.189256185,0.190016543,0.191235445,0.193089153,0.194793134,0.195916401,0.196670801,0.197215386,0.197309333,0.197244663,0.197851971,0.198370181,0.198146712,0.197538224,0.196471935,0.193759893,0.191483549,0.191880532,0.193933041,0.195555997,0.196565389,0.196307933,0.195222745,0.193876593,0.190708463,0.179535885,0.164869853,0.15157731,0.142880207,0.136153857,0.131690862,0.128519389,0.126733105
60,03_156,76.02129961,6.16E-05,0.000332231,0.000835532,0.001422074,0.002007559,0.002539881,0.003070056,0.003546382,0.003977528,0.004378764,0.00481658,0.005276108,0.005738808,0.006223433,0.006766096,0.007843099,0.009301228,0.010619881,0.011242478,0.011476132,0.011613817,0.011923858,0.012242197,0.012406154,0.012336258,0.012433158,0.012702508,0.013029671,0.013363491,0.013850186,0.014821988,0.016280999,0.017928602,0.019302949,0.020355531,0.021256125,0.022189474,0.022924488,0.023178651,0.023090257,0.023279661,0.023764243,0.023942461,0.023450685,0.022535294,0.021624517,0.020850544,0.020314479,0.020025496,0.019916003,0.019831862,0.019818664,0.019882822,0.019983407,0.020008653,0.01992714,0.019819852,0.019729933,0.019758192,0.019827792,0.019873275,0.019846198,0.019671367,0.019353019,0.018859723,0.018331614,0.01777674,0.017188633,0.016616811,0.016011069,0.016152097,0.017137389,0.018628643,0.019994429,0.021622844,0.024507171,0.02874496,0.034507234,0.041451914,0.04947835,0.058022633,0.067704511,0.079335535,0.092245681,0.10518175,0.117529841,0.129656756,0.141088332,0.151188788,0.158825196,0.163205779,0.165159695,0.167539945,0.171228236,0.174790181,0.176886509,0.17845202,0.180414302,0.183237496,0.186033003,0.187920406,0.18869699,0.189204458,0.189956745,0.191135693,0.192341787,0.193214532,0.194286175,0.196400268,0.19917226,0.201370071,0.202775362,0.203650712,0.205124377,0.207563858,0.209925909,0.211258856,0.212064572,0.21250954,0.21234286,0.212150488,0.212520696,0.213183976,0.213915249,0.214203054,0.212497389,0.209346685,0.207405329,0.207900321,0.209250228,0.209662092,0.210627434,0.21073247,0.21031498,0.207695259,0.200755672,0.188861934,0.174992504,0.162055659,0.149434655,0.14219125,0.141217583,0.142811027,0.142917038
61,03_162,63.99937045,-2.72E-07,8.91E-05,0.000309407,0.000603257,0.000837205,0.001026572,0.001238015,0.00145589,0.001604913,0.001683259,0.0018856,0.002242296,0.002721434,0.003050355,0.003392794,0.004137659,0.005446037,0.006564407,0.007076987,0.007143806,0.007249658,0.007475568,0.00768623,0.007746464,0.007677913,0.00772878,0.007790143,0.007931254,0.008113108,0.008450838,0.009153133,0.010203735,0.011259469,0.012073487,0.012789402,0.01335583,0.013866255,0.01429471,0.014500402,0.014516215,0.014558165,0.014749175,0.014663563,0.014145307,0.013344628,0.012811283,0.012541088,0.012340516,0.012066572,0.011810636,0.011694712,0.01174781,0.011855178,0.012054234,0.012182391,0.012194026,0.012082279,0.012078098,0.012184998,0.012315561,0.012408842,0.01246032,0.012348432,0.011987887,0.011544608,0.011150401,0.01076884,0.010408357,0.010089349,0.009776287,0.009970889,0.010796866,0.011972864,0.012999024,0.014122377,0.016090931,0.018991583,0.022941421,0.027754463,0.03342344,0.03953589,0.046675008,0.055251837,0.064736745,0.074392072,0.083795676,0.093230834,0.101997697,0.10965279,0.11536653,0.118971994,0.120986936,0.123211058,0.126373212,0.12903826,0.130258914,0.131283933,0.133369831,0.136429758,0.139230871,0.141290037,0.142498425,0.143507356,0.144447123,0.145548253,0.146974233,0.148440953,0.149933479,0.151862458,0.15422549,0.15594546,0.15694725,0.157634604,0.15895337,0.160942483,0.163097357,0.164868686,0.166117303,0.166370224,0.165693676,0.164968482,0.164882938,0.164830573,0.16468911,0.164144949,0.16221676,0.158865285,0.156786428,0.157413755,0.159375545,0.160920198,0.162333765,0.162283179,0.161278578,0.159344913,0.154308884,0.144292883,0.132263712,0.120613058,0.110632738,0.103052605,0.098205606,0.09482951,0.093299009
62,03_164,49.41193063,0.000119266,0.00058338,0.001276717,0.002051252,0.002826252,0.00346351,0.003813404,0.004091494,0.004474524,0.0049121,0.005423576,0.006027934,0.006707247,0.007217957,0.007642624,0.008632816,0.010163488,0.011641567,0.012386991,0.012693261,0.012867734,0.013129381,0.013356261,0.013384835,0.013261211,0.013356043,0.013633703,0.013912621,0.014135531,0.014496118,0.015293272,0.016454692,0.017724275,0.01893951,0.02026656,0.021366005,0.022135946,0.022586156,0.022815973,0.022887737,0.023108254,0.023533898,0.023643903,0.023153932,0.022188746,0.02134273,0.020697129,0.020259199,0.019933093,0.019714728,0.019560079,0.0195067,0.019567195,0.019715667,0.019782449,0.019730334,0.019608735,0.019513574,0.019498512,0.019526104,0.019449,0.019205437,0.018906635,0.018571417,0.018182122,0.017751975,0.017162764,0.016532861,0.015930952,0.015480912,0.015650823,0.016659839,0.018089372,0.019475946,0.020925188,0.023531272,0.027457005,0.033022122,0.039854655,0.047868512,0.056502746,0.066583156,0.078889034,0.092538585,0.10621468,0.119436496,0.132688297,0.145171939,0.155958987,0.164186481,0.169352773,0.171493463,0.1733152,0.177757715,0.18293327,0.18542651,0.186015748,0.187626653,0.190546689,0.19314776,0.19475095,0.195495143,0.196153245,0.197056016,0.198177036,0.199243828,0.200196517,0.201299206,0.203239279,0.205787667,0.207642782,0.208564066,0.209121445,0.210540624,0.212654383,0.214707508,0.216135864,0.217210311,0.21782422,0.217782327,0.217661138,0.218071218,0.218593063,0.218802148,0.218714991,0.218020678,0.216149753,0.214489859,0.214207114,0.214483351,0.215166116,0.217170113,0.218178163,0.216502276,0.212296762,0.205259474,0.191345574,0.17650242,0.166292093,0.162117089,0.158289155,0.1533803,0.148660338,0.146458086
63,03_166,63.82430149,-1.41E-05,3.56E-05,0.000228992,0.000596943,0.000960064,0.001217651,0.00147214,0.001698419,0.001974482,0.002179228,0.002470348,0.002902635,0.003500414,0.004002624,0.004446746,0.005498136,0.007162548,0.008710491,0.009448586,0.009717452,0.009886941,0.01010486,0.010189095,0.010198837,0.010242756,0.010485259,0.010718686,0.010942266,0.011156537,0.011603313,0.012443968,0.013742665,0.015095927,0.016356477,0.017500143,0.018414643,0.019148925,0.019699801,0.020004495,0.020041017,0.020182714,0.020668086,0.020815705,0.020366591,0.019382962,0.01855508,0.017841686,0.017347088,0.017012212,0.016799074,0.016752437,0.016772423,0.01686416,0.016807404,0.016815509,0.016785718,0.01675237,0.01668437,0.016675257,0.016708921,0.016722018,0.016682484,0.016440538,0.016087619,0.015620681,0.015114403,0.014437199,0.013815652,0.013286953,0.012813085,0.012960565,0.013919605,0.015398016,0.01669953,0.018323384,0.021108899,0.025097711,0.030619831,0.037480203,0.045538306,0.053999499,0.063844314,0.075382752,0.087976401,0.100457628,0.112661698,0.124895705,0.136174436,0.145681235,0.152763934,0.157294647,0.159079318,0.160645966,0.164813955,0.1690407,0.170316465,0.170571978,0.172824219,0.176371507,0.179138991,0.180984303,0.182112283,0.18307718,0.184176721,0.185590586,0.187512295,0.189599394,0.191198897,0.192825609,0.194898908,0.197114681,0.198987898,0.200621818,0.201981243,0.203204958,0.204608587,0.206295637,0.207769124,0.208678904,0.209014959,0.209332369,0.210263403,0.210775317,0.210086279,0.209261435,0.208913575,0.207249103,0.205180685,0.204650691,0.205746336,0.207226035,0.208936887,0.209115242,0.208375174,0.206316544,0.201622579,0.186240128,0.16793892,0.150470107,0.141010856,0.135556525,0.134114941,0.13211275,0.130665338
64,03_171,32.21010303,-6.82E-06,8.11E-05,0.000417873,0.001044602,0.001779815,0.002307928,0.002825377,0.003288673,0.003723791,0.003897408,0.004176434,0.00462947,0.005309411,0.005937543,0.00651105,0.007493344,0.009039833,0.010604079,0.011346507,0.011526848,0.011732701,0.012176317,0.01247084,0.01253546,0.012546983,0.012738404,0.013022929,0.013296921,0.013538433,0.013999906,0.014883206,0.016144315,0.017537899,0.018916554,0.020191054,0.021221425,0.022031581,0.02265398,0.022958433,0.023004042,0.023164533,0.023633333,0.023826474,0.023482897,0.022655885,0.021819713,0.020999546,0.02053117,0.020269654,0.020154245,0.020072017,0.02015478,0.020297706,0.020408775,0.020464093,0.02046245,0.020412781,0.020419041,0.020569935,0.020851029,0.020973228,0.020821879,0.020509048,0.020168411,0.019794064,0.019324609,0.018822515,0.018286732,0.017880527,0.017348615,0.017511748,0.018490571,0.020121748,0.021559786,0.02326587,0.026159331,0.030451076,0.036426623,0.043754511,0.052261778,0.0613155,0.071733908,0.084255231,0.098064998,0.111850988,0.125164151,0.138617579,0.151511385,0.162972984,0.17195851,0.177352821,0.179338469,0.180690916,0.184460741,0.188866787,0.191140226,0.191966183,0.193812694,0.196884184,0.199535834,0.201165347,0.20183783,0.202408713,0.203338175,0.204567953,0.206064635,0.208037234,0.209619073,0.211079938,0.212887964,0.21514534,0.217165835,0.219000338,0.220435951,0.221581261,0.222834464,0.224389382,0.225873279,0.227271196,0.228178491,0.228582817,0.229099833,0.229543705,0.229421916,0.229059844,0.228869538,0.227465968,0.225678855,0.224940854,0.225096743,0.225362574,0.226441854,0.226869611,0.225527132,0.223180698,0.219254958,0.20755132,0.191946739,0.176851959,0.166305602,0.158733955,0.154973504,0.153649331,0.155670894
65,03_178,43.02858032,5.93E-05,0.000183586,0.000481095,0.00102194,0.001661901,0.00219686,0.002545437,0.002855348,0.003233504,0.003678712,0.004128548,0.004547771,0.005039273,0.005616423,0.006197665,0.007164974,0.008577475,0.009907236,0.01058312,0.010913086,0.011115844,0.011292553,0.011393416,0.011522502,0.011626558,0.011806379,0.012001914,0.012164982,0.012273309,0.012497491,0.013201153,0.014400813,0.015725707,0.016889784,0.01793481,0.018759324,0.019396236,0.019840881,0.019913943,0.019726348,0.019789195,0.020258343,0.020514475,0.020242049,0.019518779,0.018699306,0.017906683,0.017345465,0.017093023,0.017039395,0.017079086,0.017301426,0.017586569,0.017631405,0.017467086,0.017341857,0.017277743,0.017223855,0.017178894,0.017258883,0.017285779,0.017234187,0.017007655,0.016750693,0.016412683,0.016007411,0.015450608,0.014869034,0.014429244,0.014054431,0.014198994,0.015005005,0.016269683,0.017541327,0.019006727,0.021496938,0.025133314,0.030130109,0.036287172,0.043562065,0.051354548,0.060121423,0.071012109,0.083684154,0.096731496,0.109238561,0.121541494,0.133383005,0.143891057,0.152434452,0.158147977,0.161293434,0.163411366,0.16671174,0.170654714,0.173553584,0.175344002,0.177507634,0.180628675,0.1836062,0.185240176,0.18559627,0.185698211,0.186787353,0.188678792,0.19077939,0.192642489,0.194365062,0.196215182,0.198108785,0.199755561,0.201104195,0.202632437,0.204473746,0.206515662,0.208243065,0.209621792,0.210510997,0.211167067,0.211634787,0.212090446,0.212489813,0.21293786,0.213345146,0.21339934,0.212448182,0.209923566,0.208035024,0.207756099,0.208905558,0.209512761,0.210944504,0.21150739,0.210664161,0.207355927,0.201186847,0.189166657,0.174616221,0.162158974,0.152030031,0.143689011,0.13767774,0.13492912,0.134660078
66,03_181,32.35254559,-3.04E-06,-1.27E-05,7.00E-05,0.000279045,0.000530565,0.000723541,0.000948591,0.001118656,0.001281425,0.001388022,0.001539953,0.001757456,0.00212029,0.002430586,0.002732432,0.003535088,0.004847894,0.006038996,0.006557618,0.0066537,0.00683965,0.007243892,0.007594485,0.007558962,0.007461539,0.00761937,0.007985606,0.008216294,0.008261385,0.008383086,0.008892594,0.009758406,0.010743619,0.011539579,0.012170216,0.012568989,0.013034346,0.013448622,0.013696051,0.013691614,0.013867328,0.01439529,0.014589087,0.014050994,0.013145084,0.012504609,0.012054707,0.011776122,0.011741816,0.011811382,0.011763248,0.01165472,0.011641722,0.011696088,0.01177941,0.011848625,0.011908689,0.01195779,0.012145785,0.01239439,0.012546291,0.012461405,0.012237106,0.01193285,0.011625653,0.011230239,0.010775609,0.01032436,0.010049781,0.009675539,0.009837995,0.010688002,0.01198966,0.012992638,0.014102335,0.015920435,0.018440067,0.021926395,0.026250597,0.031333578,0.036707257,0.043059922,0.050616927,0.058919037,0.067197874,0.075248015,0.083288453,0.090778481,0.097286647,0.102305061,0.105713834,0.107497018,0.109063743,0.111959946,0.114603258,0.115419229,0.116012534,0.118249249,0.121607355,0.124245081,0.125952119,0.126810775,0.12760568,0.128789895,0.130457786,0.132545624,0.134884357,0.136805478,0.138663339,0.140609016,0.142495165,0.143821196,0.1450231,0.146573309,0.14843906,0.150032739,0.151068868,0.15145811,0.151003854,0.149918996,0.149108022,0.149389963,0.149516563,0.148653848,0.147278005,0.145353534,0.142083026,0.139701297,0.140161856,0.14250401,0.145364124,0.14845878,0.149163261,0.147807624,0.146100263,0.145201722,0.137939724,0.125258737,0.109442157,0.098594104,0.091755916,0.088149737,0.084615825,0.082406985
