New_Tree_ID,Original_Tree_ID,AGB,ave_390nm,ave_394nm,ave_398nm,ave_402nm,ave_406nm,ave_410nm,ave_414nm,ave_418nm,ave_422nm,ave_426nm,ave_430nm,ave_434nm,ave_438nm,ave_442nm,ave_446nm,ave_450nm,ave_454nm,ave_458nm,ave_462nm,ave_466nm,ave_470nm,ave_474nm,ave_478nm,ave_482nm,ave_486nm,ave_490nm,ave_494nm,ave_498nm,ave_502nm,ave_506nm,ave_510nm,ave_514nm,ave_518nm,ave_522nm,ave_526nm,ave_530nm,ave_534nm,ave_538nm,ave_542nm,ave_546nm,ave_550nm,ave_554nm,ave_558nm,ave_562nm,ave_566nm,ave_570nm,ave_574nm,ave_578nm,ave_582nm,ave_586nm,ave_590nm,ave_594nm,ave_598nm,ave_602nm,ave_606nm,ave_610nm,ave_614nm,ave_618nm,ave_622nm,ave_626nm,ave_630nm,ave_634nm,ave_638nm,ave_642nm,ave_646nm,ave_650nm,ave_654nm,ave_658nm,ave_662nm,ave_666nm,ave_670nm,ave_674nm,ave_678nm,ave_682nm,ave_686nm,ave_690nm,ave_694nm,ave_698nm,ave_702nm,ave_706nm,ave_710nm,ave_714nm,ave_718nm,ave_722nm,ave_726nm,ave_730nm,ave_734nm,ave_738nm,ave_742nm,ave_746nm,ave_750nm,ave_754nm,ave_758nm,ave_762nm,ave_766nm,ave_770nm,ave_774nm,ave_778nm,ave_782nm,ave_786nm,ave_790nm,ave_794nm,ave_798nm,ave_802nm,ave_806nm,ave_810nm,ave_814nm,ave_818nm,ave_822nm,ave_826nm,ave_830nm,ave_834nm,ave_838nm,ave_842nm,ave_846nm,ave_850nm,ave_854nm,ave_858nm,ave_862nm,ave_866nm,ave_870nm,ave_874nm,ave_878nm,ave_882nm,ave_886nm,ave_890nm,ave_894nm,ave_898nm,ave_902nm,ave_906nm,ave_910nm,ave_914nm,ave_918nm,ave_922nm,ave_926nm,ave_930nm,ave_934nm,ave_938nm,ave_942nm,ave_946nm,ave_950nm,ave_954nm,ave_958nm,ave_962nm
39,03_84,40.54604196,5.12E-05,0.000239044,0.000678234,0.001353785,0.001977009,0.002483402,0.00291703,0.003336134,0.00365974,0.003901896,0.004206338,0.004618167,0.005154013,0.005615537,0.006109068,0.007048165,0.008493402,0.009790213,0.010446446,0.01059947,0.01076883,0.011067946,0.011296886,0.011266085,0.011161198,0.011247199,0.011523183,0.011816848,0.011986966,0.012244954,0.01293492,0.014104082,0.015421153,0.016566228,0.017538602,0.018332934,0.019043264,0.019453128,0.019393596,0.019146956,0.019309992,0.020006186,0.020346087,0.019972491,0.019117199,0.018302038,0.017495585,0.016936404,0.01671356,0.016691454,0.016740182,0.016857413,0.01702309,0.017128477,0.017156034,0.017069597,0.016896169,0.016786063,0.01684635,0.017021623,0.017121531,0.017066771,0.016878004,0.016590992,0.016311045,0.01591733,0.015421987,0.014925725,0.01461097,0.014226872,0.014374,0.015220578,0.016566161,0.017782891,0.019117728,0.021343754,0.02450102,0.029126861,0.035026678,0.042069656,0.049603731,0.0584728,0.069082682,0.080918545,0.09298345,0.104924917,0.11710141,0.128393089,0.138337532,0.145739956,0.150476087,0.152720002,0.155451342,0.159823403,0.163406651,0.164747982,0.165719466,0.168298624,0.171986381,0.175181896,0.177334633,0.178529653,0.179588607,0.180631403,0.182172799,0.184515689,0.18696503,0.188880542,0.190714478,0.192695231,0.194397053,0.195674654,0.19685306,0.198441173,0.200635969,0.202706844,0.204153845,0.204920208,0.204820138,0.204046965,0.203482951,0.203918423,0.204348123,0.204368776,0.204265741,0.20363254,0.201429153,0.199593021,0.20019688,0.202190559,0.203655756,0.204386458,0.203746015,0.203453465,0.202413403,0.196605384,0.179871646,0.161530898,0.145973306,0.137318937,0.131690892,0.129914237,0.127925112,0.1266136
40,03_88,37.8242169,3.57E-05,0.000336583,0.000976682,0.001936241,0.002975256,0.003789342,0.004424099,0.004951745,0.0054427,0.005891798,0.006530398,0.007275253,0.00803136,0.008614742,0.009130383,0.01015208,0.011812343,0.01350464,0.014470322,0.014829329,0.01498231,0.01509382,0.015169409,0.015277905,0.015473303,0.015782746,0.016151733,0.016510527,0.016747885,0.017025897,0.017803663,0.019143959,0.020650811,0.021947378,0.023120912,0.024176889,0.025171471,0.025943622,0.026350094,0.026422249,0.026578407,0.026931391,0.027122057,0.02685812,0.026180144,0.025556494,0.025042637,0.024774329,0.024610522,0.024556281,0.024585511,0.02478519,0.025012655,0.025121928,0.025144266,0.025219253,0.025313521,0.02549791,0.02568714,0.025939678,0.026087047,0.026146001,0.026032693,0.0257904,0.025487452,0.025162315,0.024837274,0.024484184,0.024084992,0.023481355,0.023622599,0.024788772,0.026592971,0.028232657,0.030000068,0.03280537,0.036803407,0.042187728,0.048680699,0.056193232,0.064077725,0.073012457,0.083699068,0.095490038,0.106997771,0.117388095,0.127109027,0.136061038,0.143720461,0.149672062,0.153828817,0.156302675,0.157762198,0.160308574,0.16331191,0.164618217,0.164867743,0.166565623,0.170066679,0.173334757,0.175666246,0.177459091,0.179111196,0.180786023,0.182109932,0.183629418,0.185981642,0.188215788,0.18993366,0.191449189,0.193151626,0.194544311,0.195922459,0.197729663,0.199753587,0.20163015,0.203116938,0.204176158,0.204401626,0.204076664,0.203841398,0.204376623,0.204791112,0.204707191,0.204177209,0.203308754,0.201151051,0.199253055,0.198939453,0.199949691,0.201158485,0.203406006,0.204839453,0.203399169,0.200438774,0.197541669,0.18821654,0.173252406,0.156851677,0.144732883,0.137040593,0.135054377,0.133020572,0.128377333
41,03_92,51.0628713,-1.21E-05,3.78E-05,0.000260215,0.000668672,0.001126832,0.001517669,0.001878606,0.002128423,0.002349575,0.002480904,0.002848234,0.003377289,0.004003897,0.004452351,0.004924787,0.005768133,0.007019246,0.008183022,0.008788889,0.008952191,0.009087232,0.00931135,0.009499667,0.009526075,0.009531428,0.009676385,0.009940495,0.010196112,0.010374834,0.010727557,0.011602344,0.012931301,0.01432027,0.015557739,0.016698511,0.017643869,0.018408463,0.01890971,0.019055747,0.019008864,0.019234362,0.019909058,0.020260401,0.01987437,0.018887009,0.017918549,0.01696419,0.01633225,0.016097579,0.016137939,0.016155024,0.016151989,0.016171146,0.016209777,0.016187119,0.016030681,0.015774056,0.015627376,0.015723707,0.015944876,0.015999181,0.015812777,0.015466301,0.01504934,0.014541371,0.014083908,0.013651167,0.013255445,0.012821274,0.012314976,0.012392772,0.01316276,0.014389566,0.015619773,0.017181199,0.019836428,0.023584097,0.028867849,0.03541963,0.043128644,0.051462849,0.061357678,0.07318038,0.086186385,0.099393998,0.11259811,0.126009997,0.138650568,0.150087535,0.158953251,0.164525249,0.166830761,0.169106757,0.173411529,0.177788588,0.180058051,0.181415523,0.18392466,0.187185566,0.189831682,0.191546576,0.192641523,0.193627681,0.194637343,0.195936849,0.197828762,0.199983484,0.201825015,0.203847222,0.205997148,0.207606159,0.20832286,0.209020034,0.210671381,0.213123518,0.215483313,0.217194022,0.218227143,0.218232485,0.217650321,0.217521057,0.218512546,0.219452549,0.21978412,0.219612782,0.218603384,0.215825491,0.213420399,0.213248167,0.214543144,0.215684246,0.216746078,0.216627315,0.216645402,0.215184157,0.208491951,0.190147544,0.16999683,0.153432275,0.145120462,0.139651015,0.136507346,0.133689747,0.133542299
42,03_96,39.5140975,6.87E-05,0.000337493,0.000760256,0.001366499,0.002004872,0.002560645,0.003003181,0.003428606,0.003822321,0.00418154,0.00458383,0.00502766,0.005564733,0.006126274,0.006619899,0.007534076,0.008954369,0.010347056,0.011037458,0.011230439,0.011365689,0.011626607,0.011890577,0.012013427,0.012015508,0.01213604,0.012335786,0.01256423,0.012853399,0.013400718,0.014407679,0.015799232,0.017356099,0.018743081,0.019924567,0.020860114,0.021703465,0.022403186,0.022717453,0.022712927,0.022794538,0.023145498,0.023243228,0.022773174,0.021885037,0.021054821,0.020415549,0.0199564,0.019589733,0.019340186,0.019196586,0.019191748,0.019271682,0.019370991,0.0194104,0.019378915,0.01933411,0.019213895,0.019170127,0.019147795,0.019183956,0.019148549,0.019052056,0.018735643,0.0183252,0.017828599,0.017241669,0.016567097,0.016060904,0.015599291,0.015723503,0.016597186,0.017941458,0.01934381,0.020945857,0.023780782,0.027976775,0.033796709,0.040902615,0.049276263,0.058274097,0.068304757,0.08063786,0.094960827,0.109559506,0.123046255,0.135919081,0.148205504,0.159122977,0.167709895,0.173270568,0.176345715,0.179005937,0.183160428,0.187465957,0.189648021,0.190239424,0.191614155,0.194473521,0.19742104,0.199295062,0.200257178,0.201052625,0.202357192,0.204176894,0.205948835,0.207116992,0.208235569,0.2100877,0.212435812,0.214132904,0.215161797,0.216053264,0.217559845,0.219525616,0.221417915,0.22287408,0.223971252,0.224656879,0.224961587,0.225130088,0.22537261,0.22565967,0.226132143,0.22640816,0.225623913,0.223822064,0.222575508,0.222612794,0.222709576,0.223181736,0.224473479,0.225587271,0.225486716,0.223349511,0.216737724,0.203125697,0.187304459,0.174218691,0.163842532,0.15617406,0.152804686,0.15207179,0.150247197
43,03_98,39.74733355,6.16E-05,0.000396333,0.000995169,0.001744358,0.002446091,0.002983152,0.003428845,0.003868854,0.004304211,0.004767301,0.00528604,0.005784774,0.006315552,0.00686278,0.007518825,0.008600769,0.01022159,0.011618141,0.012288445,0.012416172,0.012608436,0.012913522,0.01315126,0.013196762,0.013181599,0.013322125,0.013577268,0.013845375,0.014070913,0.014435581,0.01521491,0.016416888,0.017763351,0.018842094,0.019677773,0.020331787,0.02099034,0.021522943,0.02187691,0.022061621,0.022233315,0.022515643,0.022536255,0.022098837,0.021363942,0.020830488,0.020509038,0.020268638,0.01997206,0.019747669,0.019696039,0.019775769,0.01993068,0.020211834,0.02049019,0.020562843,0.020516834,0.020439937,0.020403691,0.020358908,0.020511553,0.020749586,0.02080654,0.020508461,0.020070225,0.019619212,0.019126348,0.018650921,0.018275005,0.017857995,0.018063338,0.019062495,0.020569523,0.021879623,0.023314857,0.025677378,0.029054452,0.033884202,0.040011184,0.04729219,0.05502709,0.063899333,0.074461303,0.08636467,0.098551375,0.110636582,0.122998799,0.134388358,0.144108498,0.151223124,0.155907814,0.158398457,0.161362701,0.165781649,0.169355924,0.170689194,0.17165715,0.174136543,0.177631199,0.180681824,0.183007734,0.184674669,0.18617532,0.187249773,0.188423299,0.190272237,0.192382369,0.194275253,0.196528534,0.199109039,0.201039313,0.202126965,0.20303582,0.204352454,0.206235445,0.208237594,0.209895793,0.210949624,0.211151066,0.210789213,0.210576205,0.211149688,0.211469097,0.21114055,0.210373987,0.209027594,0.206773308,0.205281387,0.206024537,0.207621786,0.209319766,0.210855991,0.211266164,0.211433675,0.210691888,0.204146467,0.188059499,0.171480635,0.160124104,0.153968945,0.147053643,0.139479833,0.133434539,0.132187541
44,03_99,56.4556332,1.78E-05,0.00017178,0.000473294,0.000933871,0.001401054,0.001809517,0.002179487,0.002563449,0.002934167,0.003237386,0.003608074,0.004031513,0.004527657,0.004997171,0.005534467,0.006462263,0.007863496,0.009116937,0.009733003,0.009852151,0.009992758,0.010243868,0.010483978,0.01052693,0.010437006,0.01049698,0.010719096,0.011018237,0.01129943,0.011704633,0.012470513,0.013611314,0.014895864,0.016048176,0.017074092,0.017912652,0.018619059,0.01913854,0.019384319,0.019469593,0.019605741,0.019980568,0.020063007,0.019622475,0.018765022,0.018004976,0.017360698,0.016926746,0.016624819,0.016423973,0.016316603,0.016365788,0.016460599,0.016534429,0.016537126,0.016469146,0.016422179,0.016428152,0.016446508,0.016390544,0.016364403,0.016339972,0.016253906,0.015932965,0.015526036,0.015054733,0.014507045,0.013909414,0.013458554,0.012985282,0.013089623,0.013914897,0.01521937,0.016419633,0.017865576,0.020333476,0.023814159,0.028754216,0.034959464,0.04235602,0.050330344,0.059619808,0.070660383,0.082967214,0.095446566,0.107503386,0.119531565,0.130683562,0.140533014,0.147898754,0.152559763,0.15475825,0.157389523,0.161633798,0.165374376,0.167029623,0.16809429,0.170287758,0.173400097,0.176125873,0.178034491,0.179268865,0.18043366,0.181463369,0.182714946,0.184658951,0.186789163,0.188729421,0.190832939,0.193199165,0.194926219,0.19590464,0.196612502,0.197853946,0.199604242,0.201522921,0.203134464,0.204411318,0.204767261,0.204277949,0.203682485,0.203722892,0.203972224,0.204092648,0.204121413,0.203387049,0.201565327,0.200177552,0.200625813,0.201812547,0.203069371,0.204482441,0.204670987,0.204469283,0.203034484,0.196621403,0.180624124,0.164084197,0.151239266,0.144297341,0.138245411,0.133551365,0.128871286,0.126520121
45,03_103,25.02701878,2.92E-05,0.000231563,0.000862784,0.00190835,0.003017916,0.003849433,0.004483665,0.005015053,0.005457736,0.005819899,0.006407342,0.007218451,0.008142452,0.008796912,0.009441048,0.010589899,0.012297859,0.013853306,0.01469376,0.015008472,0.015212312,0.015448193,0.015668562,0.01588928,0.016116814,0.016517811,0.016953443,0.017455359,0.017817102,0.018324735,0.019420757,0.021259625,0.023289151,0.024995473,0.026426592,0.027654971,0.028845378,0.029739012,0.030045999,0.030005844,0.030329737,0.031212903,0.031668467,0.031296406,0.030191647,0.02919647,0.028251006,0.027611637,0.027122971,0.026907885,0.026837155,0.026947299,0.027057361,0.027101791,0.027018909,0.026809537,0.026543602,0.026377848,0.026444543,0.026654826,0.026763548,0.026650316,0.026336162,0.025850467,0.025308646,0.024828119,0.024364702,0.023880812,0.023352292,0.022705,0.022742074,0.023751813,0.025456071,0.027103294,0.029137585,0.032625958,0.037677555,0.044489888,0.05259261,0.06188038,0.071556777,0.082758058,0.095472807,0.108992802,0.121914485,0.133869842,0.145200961,0.155541004,0.164551368,0.171225609,0.175250377,0.176470976,0.177950515,0.182305011,0.186579764,0.187524399,0.187466512,0.189590658,0.193163356,0.196007399,0.197962703,0.19918699,0.200093746,0.200877227,0.201868651,0.203569495,0.205670396,0.207480245,0.209574223,0.212089062,0.214148081,0.215205375,0.215979527,0.217468522,0.219567493,0.221507025,0.222726713,0.223310901,0.223296769,0.222777725,0.222532331,0.223402861,0.224388312,0.224778395,0.224821096,0.224540714,0.222277111,0.220142662,0.220299959,0.22226344,0.224307278,0.226055034,0.225853214,0.224591359,0.222918504,0.219147187,0.204987434,0.187358738,0.170625233,0.162385716,0.15863804,0.15889591,0.157077333,0.153894057
46,03_109,109.6186072,9.18E-05,0.000474646,0.00110389,0.001836141,0.002572621,0.003237375,0.003858283,0.004413685,0.004875049,0.005237958,0.005703299,0.006264165,0.006911405,0.007487669,0.008076874,0.009129612,0.010689609,0.012180056,0.013021711,0.013325962,0.013510899,0.013795635,0.014075912,0.014210791,0.0142322,0.014416797,0.014681425,0.014987409,0.015313972,0.015891969,0.017022592,0.018676693,0.020499792,0.02209621,0.023427718,0.024524816,0.02551818,0.026315659,0.026772289,0.02691906,0.027081452,0.02734052,0.027362347,0.026905756,0.026003813,0.025112155,0.024325582,0.023763669,0.023293475,0.022951805,0.022719604,0.02268348,0.022744457,0.022854771,0.022919676,0.022894408,0.022694959,0.022500872,0.022403455,0.022384227,0.022340366,0.022286928,0.022097056,0.021651555,0.021078439,0.020475426,0.019825566,0.019150324,0.018525178,0.017876548,0.017864468,0.018790244,0.020290725,0.021845921,0.023646757,0.026869327,0.031616728,0.038146329,0.046110359,0.055388325,0.065275462,0.076428078,0.090077317,0.10559026,0.121217654,0.135639342,0.149441061,0.162501222,0.174086493,0.183156581,0.188797417,0.191311856,0.193348943,0.197604305,0.202317193,0.204544196,0.204931946,0.206169204,0.20877908,0.211404621,0.213256911,0.214587912,0.21574178,0.216932527,0.218110035,0.219368715,0.220578958,0.221849057,0.223752204,0.226265152,0.228221688,0.229297654,0.230093406,0.231442125,0.23323624,0.235029354,0.236370937,0.23723819,0.237894724,0.238418048,0.238900704,0.239522267,0.240058114,0.240271493,0.240004566,0.238970917,0.236871972,0.235202044,0.234869381,0.235306151,0.235948451,0.237481175,0.238003977,0.236870575,0.233795694,0.227656004,0.212933569,0.195863201,0.182252455,0.173583534,0.166388488,0.162187845,0.159722935,0.157576859
47,03_115,50.67342485,2.29E-05,0.00015089,0.00045568,0.000950591,0.00146184,0.001912969,0.002298229,0.002666122,0.003026206,0.003390141,0.003835209,0.004311066,0.004830963,0.005326921,0.005836376,0.006739733,0.008191364,0.009558011,0.010269674,0.010524803,0.010756092,0.011031075,0.011290389,0.011460692,0.011525428,0.011696853,0.011963485,0.012254906,0.012605687,0.013220941,0.014354272,0.015947109,0.017745276,0.01924593,0.020375716,0.0212838,0.022296665,0.023195328,0.023734313,0.02395977,0.024133125,0.024341392,0.024277019,0.023767599,0.022920593,0.022170937,0.021611214,0.021137731,0.020648564,0.020209556,0.019983669,0.019969545,0.020072353,0.020210306,0.020326656,0.020274168,0.020093628,0.019888317,0.019827705,0.019770832,0.019791914,0.019852363,0.019828922,0.019480147,0.018903257,0.018307307,0.017658669,0.017018238,0.016484926,0.015997533,0.016150107,0.017118288,0.018573711,0.020027201,0.021751425,0.024720348,0.028935116,0.03473867,0.041898853,0.050382921,0.059328374,0.069201035,0.081104401,0.094707492,0.108422269,0.120958486,0.132788458,0.14379663,0.153304794,0.160541237,0.165065082,0.167295795,0.169282356,0.172798636,0.176374387,0.178062078,0.178724912,0.180391115,0.183328519,0.186251833,0.188130092,0.189050957,0.189689908,0.190584085,0.191688144,0.192914252,0.193926106,0.195153198,0.197150151,0.199632062,0.201402634,0.202362531,0.203113607,0.204253855,0.205726976,0.207252148,0.208560041,0.209535437,0.210013984,0.210087043,0.210146921,0.210554013,0.21095479,0.210899943,0.210163584,0.208842863,0.206975474,0.20592224,0.206201614,0.207405633,0.208343323,0.209491736,0.209575006,0.209066952,0.207014684,0.201503084,0.188827642,0.174496295,0.162965206,0.154811504,0.147639334,0.142503078,0.139758712,0.13905902
48,03_117,32.94406348,5.57E-06,4.34E-05,0.000249399,0.000690407,0.001214973,0.001693451,0.002174889,0.002597263,0.002950382,0.003223602,0.003595135,0.004085046,0.004703406,0.005166592,0.005565702,0.006386904,0.007780032,0.009144261,0.009909031,0.01018918,0.010361678,0.010556351,0.010685232,0.010694253,0.010656161,0.010777093,0.011028656,0.011273929,0.011466628,0.01175323,0.012501682,0.013720899,0.015129751,0.016326271,0.017354368,0.018195621,0.018963295,0.0195907,0.019854243,0.019865316,0.01992416,0.020273292,0.02035783,0.019949404,0.019124181,0.018407826,0.017791595,0.017361107,0.017034925,0.016830031,0.016710928,0.01674794,0.016827619,0.016864803,0.016843968,0.016827728,0.016870773,0.016941994,0.017019273,0.01709965,0.017148575,0.017077787,0.016958316,0.016651644,0.016309731,0.015897812,0.015471852,0.014954131,0.014576972,0.014063507,0.014124846,0.01498638,0.016377949,0.017610093,0.019033826,0.021492608,0.025025479,0.030040854,0.036322028,0.043728458,0.051743046,0.061111389,0.072676983,0.085839254,0.09930285,0.112080178,0.124723783,0.13652981,0.147024546,0.155135905,0.160448157,0.163083771,0.165646805,0.170212489,0.174658593,0.176659196,0.177463395,0.17956837,0.182918282,0.185949672,0.18809484,0.189511809,0.190675005,0.191793272,0.193013051,0.194872798,0.197410889,0.199603821,0.201328037,0.202839275,0.204377504,0.205451334,0.206476461,0.208095169,0.210265173,0.212118236,0.213300068,0.21420834,0.215004395,0.215312739,0.215345576,0.215646175,0.216178489,0.216669584,0.216936166,0.215834056,0.21288385,0.210779322,0.211498038,0.213577848,0.215162288,0.216910004,0.217453758,0.2170193,0.21486725,0.209494781,0.195628261,0.179031036,0.163141439,0.153604616,0.147860483,0.14542247,0.143170291,0.141994716
49,03_119,44.35949173,3.31E-05,0.00022697,0.000626668,0.001190009,0.001732332,0.002203996,0.002573635,0.002970052,0.003303259,0.003654485,0.004111392,0.004735179,0.005395264,0.005933957,0.00650084,0.007548812,0.009105686,0.01048552,0.011168984,0.011369178,0.011527022,0.011781492,0.012018176,0.012118983,0.012033009,0.012090105,0.012259086,0.012530288,0.012816815,0.013380618,0.014339388,0.015650853,0.017015148,0.018297457,0.019493915,0.020492426,0.021235877,0.02172881,0.021920849,0.021951495,0.022052764,0.022415201,0.022465084,0.022062342,0.021176499,0.0203641,0.01963371,0.019170714,0.018781557,0.018542168,0.018459834,0.018580775,0.018675195,0.018744758,0.018680785,0.01854175,0.018348396,0.01827012,0.018267807,0.018270102,0.018190415,0.018045592,0.017818194,0.017487321,0.017093541,0.016618505,0.016027996,0.015396554,0.014826629,0.014285298,0.014395677,0.015293116,0.01666496,0.017982589,0.019611504,0.022318599,0.026070508,0.031342715,0.038009479,0.045881241,0.054276542,0.064165998,0.0759641,0.089026629,0.102281356,0.115246086,0.128111213,0.140035338,0.150514795,0.158386088,0.1633178,0.16558545,0.168095375,0.172541319,0.176397011,0.177809315,0.178436526,0.180585106,0.183621908,0.186369376,0.188415348,0.189828211,0.190990303,0.19212727,0.193635965,0.195691739,0.197314237,0.198742105,0.200645161,0.203181449,0.204993843,0.206204461,0.207105416,0.208507342,0.210505155,0.212597187,0.214423481,0.215926003,0.216815722,0.216637546,0.216146666,0.216264002,0.216659967,0.216745038,0.216457773,0.215552759,0.213353005,0.211612683,0.211763996,0.213007385,0.214114065,0.214973322,0.214428019,0.213557348,0.211605884,0.206203721,0.191361959,0.175220131,0.162067864,0.154893856,0.147735905,0.140451718,0.134880223,0.133603518
50,03_120,58.70245845,2.42E-05,0.000192823,0.000481402,0.000887333,0.001307879,0.001725501,0.002109713,0.00244618,0.002735582,0.002961596,0.003273071,0.003681589,0.004168121,0.004620963,0.005029031,0.005846262,0.007132896,0.00838692,0.00898583,0.009120958,0.009190268,0.009379073,0.009570891,0.009686677,0.00971664,0.00981595,0.009982498,0.010218684,0.010492036,0.010939476,0.011864805,0.01323364,0.014699715,0.015942706,0.016908928,0.017727542,0.018513116,0.019154717,0.019483646,0.019602356,0.0197281,0.019925078,0.019818283,0.01921535,0.018257214,0.017483128,0.016883504,0.016489347,0.01613199,0.015861934,0.015599774,0.015456924,0.015384844,0.015383606,0.015425585,0.015383872,0.015263585,0.015130383,0.015075299,0.015001811,0.014931539,0.014887226,0.014692414,0.014273923,0.013751903,0.013233236,0.012633903,0.012014145,0.011571766,0.011209913,0.011344075,0.012063123,0.013159539,0.014307622,0.015706182,0.018271913,0.022109148,0.027502924,0.034133696,0.041896903,0.050318291,0.059910255,0.071633572,0.085040815,0.098792687,0.111970583,0.125000268,0.137376993,0.148109628,0.156217708,0.161426943,0.16437022,0.167141201,0.17114536,0.175039665,0.177164362,0.178195204,0.179998113,0.182839287,0.185570958,0.18740209,0.188658918,0.189875506,0.191226219,0.192649767,0.194031023,0.195062902,0.196110988,0.197740844,0.19981584,0.201417073,0.202496745,0.203457951,0.205049108,0.207024521,0.208857658,0.210177959,0.211169922,0.211566112,0.211501987,0.211288681,0.21127707,0.211316973,0.211419613,0.21122889,0.210141914,0.208108354,0.206813513,0.206902742,0.207840923,0.208427116,0.209641002,0.210326754,0.210793323,0.209010319,0.202254746,0.187593717,0.171754271,0.158469811,0.14922178,0.141694759,0.136726723,0.132574103,0.13056246
51,03_124,51.30043059,7.45E-05,0.000229662,0.000568449,0.001084219,0.001734993,0.002278029,0.002721727,0.003123371,0.003514882,0.003863,0.004310038,0.004880398,0.005488667,0.005962731,0.006428409,0.007248506,0.008573089,0.009821334,0.010438478,0.010538139,0.010634803,0.010854598,0.011061516,0.011126999,0.011133232,0.011234241,0.011492333,0.011763381,0.012017769,0.012404298,0.013330332,0.014773202,0.016374252,0.017778273,0.019036289,0.02011441,0.021098753,0.021747768,0.021848888,0.021706386,0.021805821,0.022339591,0.022534221,0.022133534,0.021111703,0.020050393,0.018954298,0.018211716,0.017869903,0.017777418,0.017648622,0.017535832,0.017466077,0.017421685,0.017393283,0.017221239,0.016933337,0.016684331,0.016656257,0.016719916,0.016766523,0.016720212,0.016482213,0.015976945,0.015400204,0.014837502,0.014266845,0.013664605,0.013185446,0.012643927,0.012749709,0.01363224,0.015005417,0.016290476,0.017884365,0.020706937,0.024794455,0.030625703,0.03790541,0.046458422,0.055658891,0.066288469,0.079121651,0.093531411,0.108347385,0.122604131,0.136744633,0.150036713,0.162281358,0.171555659,0.177182792,0.179717972,0.182424787,0.186578603,0.190456321,0.192523879,0.193778594,0.195930856,0.199019487,0.20165755,0.203122775,0.203514235,0.203761302,0.204273892,0.205197596,0.206776763,0.208689846,0.210503252,0.21243657,0.21452255,0.21619752,0.21707165,0.217823521,0.219185458,0.221087226,0.222944807,0.224335089,0.225305112,0.225358513,0.224870327,0.224704795,0.225470103,0.226339372,0.227024935,0.227346969,0.226389673,0.223801052,0.221786119,0.221700859,0.222523619,0.222939913,0.222962428,0.222956809,0.223703102,0.223440019,0.215980641,0.198791841,0.180961103,0.167788374,0.159315436,0.152393824,0.148159125,0.144524881,0.142959747
52,03_125,23.63660996,1.06E-06,7.88E-05,0.000273315,0.000667345,0.001100279,0.001428668,0.001660334,0.001896022,0.002133138,0.002363742,0.002604287,0.002849046,0.003134286,0.003511155,0.00392401,0.004677831,0.005796453,0.006841668,0.007374726,0.007575207,0.007699848,0.007908708,0.008072612,0.008158535,0.008127358,0.008242968,0.008418579,0.008583765,0.008623623,0.008691913,0.009168832,0.010094721,0.011231922,0.012212188,0.012949527,0.013505257,0.01407516,0.014597783,0.014698,0.014533268,0.014618854,0.015093336,0.015333362,0.014967359,0.014177992,0.013401083,0.012737988,0.012310891,0.012080923,0.012000131,0.011988879,0.012088906,0.012261463,0.012373685,0.012435927,0.012392595,0.012340323,0.012231717,0.012257509,0.012393676,0.012488988,0.012417686,0.012209039,0.011938628,0.01158685,0.01125333,0.010838733,0.010382831,0.010013114,0.009687392,0.009866123,0.010654065,0.011808949,0.01286147,0.014021091,0.015943556,0.018787825,0.0227164,0.027680422,0.033618735,0.040067538,0.047228034,0.056137143,0.066666174,0.077640769,0.088143833,0.098394967,0.108270376,0.116872945,0.123731868,0.128647025,0.131935994,0.13404228,0.136209829,0.138667713,0.140833647,0.142509016,0.14462712,0.147471161,0.150268615,0.151951233,0.152744641,0.153414647,0.154712658,0.156363146,0.158126326,0.160189229,0.162473697,0.164637641,0.166362447,0.167435291,0.168042118,0.168642344,0.170339403,0.17302713,0.175441955,0.176736649,0.177217981,0.177130574,0.176423021,0.17582808,0.175650806,0.175679592,0.175379478,0.174608186,0.173313683,0.171859859,0.171171615,0.171529823,0.172737779,0.173568419,0.175667006,0.176666801,0.175409259,0.170950243,0.16502796,0.15596836,0.143552656,0.130458974,0.117995084,0.109094819,0.103437038,0.100813778,0.099319077
