New_Tree_ID,Original_Tree_ID,AGB,sun_a_390nm,sun_a_394nm,sun_a_398nm,sun_a_402nm,sun_a_406nm,sun_a_410nm,sun_a_414nm,sun_a_418nm,sun_a_422nm,sun_a_426nm,sun_a_430nm,sun_a_434nm,sun_a_438nm,sun_a_442nm,sun_a_446nm,sun_a_450nm,sun_a_454nm,sun_a_458nm,sun_a_462nm,sun_a_466nm,sun_a_470nm,sun_a_474nm,sun_a_478nm,sun_a_482nm,sun_a_486nm,sun_a_490nm,sun_a_494nm,sun_a_498nm,sun_a_502nm,sun_a_506nm,sun_a_510nm,sun_a_514nm,sun_a_518nm,sun_a_522nm,sun_a_526nm,sun_a_530nm,sun_a_534nm,sun_a_538nm,sun_a_542nm,sun_a_546nm,sun_a_550nm,sun_a_554nm,sun_a_558nm,sun_a_562nm,sun_a_566nm,sun_a_570nm,sun_a_574nm,sun_a_578nm,sun_a_582nm,sun_a_586nm,sun_a_590nm,sun_a_594nm,sun_a_598nm,sun_a_602nm,sun_a_606nm,sun_a_610nm,sun_a_614nm,sun_a_618nm,sun_a_622nm,sun_a_626nm,sun_a_630nm,sun_a_634nm,sun_a_638nm,sun_a_642nm,sun_a_646nm,sun_a_650nm,sun_a_654nm,sun_a_658nm,sun_a_662nm,sun_a_666nm,sun_a_670nm,sun_a_674nm,sun_a_678nm,sun_a_682nm,sun_a_686nm,sun_a_690nm,sun_a_694nm,sun_a_698nm,sun_a_702nm,sun_a_706nm,sun_a_710nm,sun_a_714nm,sun_a_718nm,sun_a_722nm,sun_a_726nm,sun_a_730nm,sun_a_734nm,sun_a_738nm,sun_a_742nm,sun_a_746nm,sun_a_750nm,sun_a_754nm,sun_a_758nm,sun_a_762nm,sun_a_766nm,sun_a_770nm,sun_a_774nm,sun_a_778nm,sun_a_782nm,sun_a_786nm,sun_a_790nm,sun_a_794nm,sun_a_798nm,sun_a_802nm,sun_a_806nm,sun_a_810nm,sun_a_814nm,sun_a_818nm,sun_a_822nm,sun_a_826nm,sun_a_830nm,sun_a_834nm,sun_a_838nm,sun_a_842nm,sun_a_846nm,sun_a_850nm,sun_a_854nm,sun_a_858nm,sun_a_862nm,sun_a_866nm,sun_a_870nm,sun_a_874nm,sun_a_878nm,sun_a_882nm,sun_a_886nm,sun_a_890nm,sun_a_894nm,sun_a_898nm,sun_a_902nm,sun_a_906nm,sun_a_910nm,sun_a_914nm,sun_a_918nm,sun_a_922nm,sun_a_926nm,sun_a_930nm,sun_a_934nm,sun_a_938nm,sun_a_942nm,sun_a_946nm,sun_a_950nm,sun_a_954nm,sun_a_958nm,sun_a_962nm
39,03_84,40.54604196,0.000155559,0.000588653,0.001535027,0.002870714,0.004123659,0.005106757,0.005805284,0.006514694,0.007154023,0.007731866,0.008307631,0.008993061,0.009755649,0.010342916,0.010994337,0.012220298,0.014054416,0.015660532,0.016503521,0.01677621,0.01698532,0.017331625,0.017623542,0.017677909,0.017652704,0.017874577,0.018249548,0.018602019,0.018858003,0.019301246,0.02035766,0.022058142,0.023955795,0.02559742,0.026969628,0.028065773,0.029012339,0.029618294,0.029760889,0.029715081,0.02999503,0.030792573,0.031235299,0.030940627,0.030007675,0.028940401,0.027715641,0.026870204,0.026460029,0.026341254,0.026362478,0.0265925,0.026753935,0.02673059,0.026587041,0.026404628,0.026202762,0.026137653,0.026231254,0.026404155,0.026473477,0.026377894,0.026156093,0.025896253,0.025687813,0.02528449,0.024657165,0.023967624,0.023452908,0.022919715,0.023108032,0.024195386,0.025887974,0.027423382,0.029137573,0.032233003,0.03669699,0.043129957,0.051195518,0.060772267,0.070906144,0.082775153,0.096985489,0.11290828,0.129039315,0.1447257,0.160444782,0.17512371,0.188451669,0.198583542,0.204989002,0.207767085,0.211602405,0.21824059,0.223396173,0.224596997,0.224721771,0.227029446,0.230560503,0.233646596,0.235753229,0.236879009,0.237774519,0.23851516,0.239832697,0.242253491,0.244417697,0.245926764,0.247625583,0.249903236,0.251604242,0.252846355,0.253840619,0.254952252,0.256755488,0.259080306,0.261423236,0.262880423,0.262815007,0.261757107,0.261353287,0.262556895,0.263791698,0.264334344,0.264825481,0.264783965,0.262586735,0.260282165,0.261016801,0.263088637,0.264380182,0.264333404,0.262788826,0.26183817,0.260449468,0.252096202,0.231024949,0.210604657,0.196981435,0.190486363,0.185186713,0.181392675,0.180117645,0.182513731
40,03_88,37.8242169,0.000130786,0.000730873,0.001952479,0.003835354,0.005972922,0.007533018,0.008448042,0.009124169,0.009751411,0.010279488,0.011104238,0.012300886,0.013569232,0.014347955,0.014812775,0.015963474,0.018001364,0.020137282,0.021358793,0.021880504,0.022084768,0.022178506,0.02216389,0.022223917,0.022464351,0.022935901,0.023563474,0.024222701,0.024651715,0.025142788,0.02643967,0.028690751,0.031215284,0.03340614,0.035336387,0.037001624,0.038530959,0.039721685,0.040438063,0.040704117,0.041052297,0.041651038,0.042023361,0.041749709,0.04076904,0.039665037,0.038630369,0.037996804,0.037590413,0.037373964,0.037291585,0.037390161,0.037498168,0.037471533,0.037331715,0.037151003,0.036932757,0.036848432,0.036953782,0.037275944,0.037430499,0.037300886,0.036970864,0.036625454,0.036261111,0.035774155,0.035236135,0.034641025,0.033940139,0.032871394,0.032790048,0.034165289,0.036478897,0.03870442,0.04127815,0.045498463,0.051588867,0.059717143,0.069385445,0.08038192,0.091916475,0.10502205,0.120663022,0.137865766,0.154493921,0.169107616,0.182299696,0.194434103,0.205509449,0.214365116,0.220124151,0.222957785,0.224920938,0.228955545,0.233257742,0.234367564,0.233541797,0.23466442,0.238214572,0.24164152,0.244346296,0.246669639,0.248747381,0.250535449,0.251734729,0.253134676,0.255455797,0.257669596,0.25945485,0.261112062,0.262803691,0.263977299,0.265028797,0.266105454,0.267126192,0.268471602,0.270177977,0.271853374,0.272718654,0.273128068,0.273751003,0.275507026,0.276974998,0.277554885,0.277150178,0.276045627,0.273083256,0.270642805,0.270234711,0.271273626,0.272913912,0.276241841,0.27851274,0.276995684,0.273349179,0.267980513,0.254238463,0.237045037,0.222042197,0.212082345,0.206332045,0.207419635,0.206570074,0.199191403
41,03_92,51.0628713,-1.71E-05,4.49E-05,0.000246549,0.000545872,0.000824782,0.001192976,0.001815119,0.002344742,0.002688968,0.002731012,0.003158135,0.003929683,0.004916428,0.005702837,0.006474544,0.007397897,0.008513075,0.009621468,0.010382163,0.010754444,0.011053452,0.011345575,0.011480456,0.011415496,0.011364524,0.011479583,0.011648155,0.011891845,0.012225576,0.012919167,0.014223254,0.016055198,0.017984147,0.019713571,0.021243452,0.022447817,0.023444365,0.024036329,0.024201329,0.024147282,0.024535734,0.025525436,0.026069285,0.02557619,0.02415002,0.022753869,0.021323829,0.020392222,0.019932797,0.019970873,0.020002004,0.020069782,0.020047024,0.020017698,0.019809782,0.019371587,0.018860655,0.018518988,0.018507182,0.018621885,0.018657758,0.018447282,0.018065238,0.017626468,0.017046786,0.016503671,0.015848135,0.015325714,0.01479867,0.014248512,0.014237262,0.01499248,0.016290833,0.017672004,0.019532857,0.022801786,0.027568532,0.03401252,0.04166502,0.05038877,0.059928234,0.071319444,0.085064563,0.10033752,0.115759246,0.13045617,0.144587421,0.158157579,0.171460575,0.182409623,0.189249861,0.191933889,0.194735635,0.200335298,0.205858432,0.208229087,0.208684127,0.210032718,0.211823274,0.213238611,0.214255436,0.215100178,0.215838432,0.21673879,0.217949663,0.219953016,0.222850179,0.225465754,0.228043195,0.230310456,0.231886706,0.232114445,0.232464306,0.234345278,0.237405575,0.240170436,0.241828809,0.242419404,0.241636865,0.240414464,0.240408452,0.24238873,0.243995734,0.244138353,0.243258174,0.241866091,0.238863135,0.236324425,0.236160298,0.237532639,0.237895496,0.237428214,0.235723373,0.234762083,0.233198908,0.228587262,0.212558412,0.191579166,0.170514166,0.157731905,0.149639544,0.145749306,0.141824266,0.141482917
42,03_96,39.5140975,0.000158767,0.000745953,0.001703749,0.002961473,0.004272799,0.00533428,0.006100897,0.006776833,0.007407395,0.008034172,0.008757757,0.009476322,0.010285197,0.011071161,0.01181993,0.012980459,0.014707748,0.016376144,0.017365996,0.017777052,0.018070157,0.018369819,0.018691045,0.018886304,0.019026298,0.019279151,0.019580994,0.019898728,0.020359453,0.021164322,0.022678083,0.024811438,0.027254661,0.029360795,0.031136571,0.032567382,0.033929132,0.03507052,0.035684855,0.035820446,0.035987826,0.03645256,0.036607699,0.036088331,0.034980317,0.033894943,0.032988371,0.032275802,0.031563103,0.030949261,0.030604961,0.030585274,0.030717056,0.030849976,0.030910911,0.03081726,0.030614426,0.030315823,0.03018531,0.030135576,0.030209652,0.030256803,0.030207684,0.029785182,0.029199349,0.028508069,0.027738609,0.026850171,0.026160895,0.025456472,0.025487848,0.026487648,0.028093708,0.029982442,0.032291839,0.03656457,0.042804405,0.051398351,0.061665197,0.073659116,0.086458536,0.100774956,0.1182909,0.138517617,0.158944683,0.177240931,0.194056595,0.209920285,0.224462438,0.236207228,0.243610499,0.246981303,0.250063418,0.256416129,0.263248297,0.266036272,0.265604557,0.26606379,0.268590807,0.271289338,0.272802206,0.273257407,0.273507999,0.27445858,0.276190499,0.278133595,0.279558465,0.280981393,0.283119405,0.285636461,0.287319035,0.288043513,0.288549136,0.289553611,0.290864331,0.29246826,0.294307504,0.296192732,0.297635951,0.298832594,0.299708307,0.300278993,0.300851234,0.302036873,0.303445172,0.303629584,0.302390222,0.301107631,0.300940973,0.300225937,0.300374686,0.301243592,0.302329032,0.302405607,0.301082646,0.294114781,0.27759601,0.259690346,0.247088248,0.239176909,0.232544593,0.229986477,0.228922799,0.225096265
43,03_98,39.74733355,0.000112726,0.000634009,0.001649953,0.002913581,0.004147447,0.005051099,0.005778652,0.006486255,0.007177089,0.007930321,0.008703473,0.009408562,0.010046112,0.010756848,0.011637643,0.012936545,0.014743893,0.016272223,0.017111415,0.017393326,0.017717888,0.018141237,0.018445781,0.018496464,0.018464321,0.018640853,0.018910398,0.019232518,0.019612161,0.020191188,0.021253942,0.022837312,0.024625567,0.026095826,0.027272955,0.028244027,0.029205527,0.029970938,0.030489027,0.030813545,0.031098415,0.03149158,0.031587504,0.031192817,0.030365531,0.029660857,0.02908088,0.028641737,0.028146505,0.027795835,0.027690469,0.027843879,0.028054468,0.028383451,0.028661643,0.028678031,0.028521906,0.028307821,0.028215411,0.028164991,0.028389303,0.028712911,0.028822308,0.028453947,0.027948804,0.027430344,0.026875478,0.02629446,0.025811786,0.02520021,0.025413402,0.026652058,0.028540643,0.030111857,0.031825219,0.034900589,0.039516987,0.046050544,0.054100781,0.063547179,0.073559134,0.08508204,0.098816822,0.11433755,0.130086545,0.145436527,0.160739134,0.175058643,0.187987228,0.197758107,0.203838928,0.206657156,0.210682389,0.216977424,0.221927098,0.223425647,0.224133558,0.226591402,0.230197174,0.233331196,0.235552509,0.236765259,0.237636795,0.237949817,0.238513143,0.240405491,0.242936187,0.245235098,0.247626866,0.250374446,0.252371513,0.253383304,0.254021755,0.254919523,0.256510089,0.258688237,0.261077848,0.262963366,0.263553817,0.263236366,0.263222344,0.264432205,0.265221701,0.264937447,0.26430308,0.263668924,0.262173973,0.260944509,0.261770951,0.263182344,0.264401166,0.265092576,0.265068786,0.265725986,0.265753134,0.258760759,0.240675643,0.222744263,0.21116563,0.205575018,0.197900679,0.18865959,0.181629085,0.181147085
44,03_99,56.4556332,5.06E-05,0.000402572,0.001043759,0.00190514,0.002790736,0.003633864,0.00435814,0.005080191,0.005723185,0.006281621,0.006889488,0.007557033,0.008288633,0.008976774,0.009772232,0.010957649,0.012630649,0.014160784,0.014996131,0.015260327,0.015501016,0.015895184,0.016210546,0.016211272,0.016074765,0.01617357,0.01650657,0.016967738,0.017527799,0.018296515,0.019497124,0.02114829,0.02296307,0.024687731,0.026358611,0.027776675,0.028950284,0.029762781,0.030143264,0.030259543,0.030484489,0.031056846,0.031225805,0.030786011,0.029695644,0.028546969,0.027373563,0.026593254,0.026089735,0.025799973,0.025645326,0.025718669,0.025776055,0.025809709,0.025707982,0.025497858,0.025274038,0.025169104,0.025136888,0.025060175,0.024959574,0.02481031,0.024624824,0.02422856,0.023741545,0.023093,0.022285189,0.021393616,0.020749948,0.020067563,0.020152798,0.021116024,0.022688316,0.024207894,0.026191596,0.029776987,0.034862244,0.042008122,0.050793319,0.061154613,0.072339795,0.085582636,0.101295442,0.118639867,0.1359207,0.152284538,0.168187886,0.183100848,0.196951349,0.207643013,0.214264109,0.217147529,0.220990641,0.227431063,0.232772216,0.234464748,0.2348116,0.236635967,0.239501876,0.2419607,0.243574172,0.24437429,0.245086776,0.245842036,0.2471344,0.249438113,0.251734739,0.253818399,0.256334449,0.259256793,0.261023865,0.261523626,0.261731056,0.262678946,0.264393308,0.266410637,0.268255575,0.269902066,0.270715693,0.270568488,0.270260582,0.270885798,0.271850565,0.272418109,0.272817946,0.272947381,0.272017478,0.271040129,0.271682971,0.272959402,0.273739067,0.273249328,0.271696797,0.271648183,0.271548423,0.264403009,0.245438182,0.227004748,0.215070843,0.209681723,0.203355016,0.197002503,0.191235313,0.188724961
45,03_103,25.02701878,0.000124032,0.000692818,0.001871572,0.003431572,0.005116701,0.006329072,0.007195994,0.007892851,0.008558078,0.009053428,0.00990026,0.010998247,0.012238396,0.013185818,0.014137961,0.015473883,0.017221058,0.018895675,0.01988635,0.020447364,0.020723909,0.020916188,0.021025584,0.021301377,0.021692805,0.022311045,0.022970786,0.023686344,0.024156039,0.024781753,0.026184701,0.028549526,0.03120163,0.033606045,0.035756214,0.037524643,0.039023792,0.040087994,0.040536701,0.040637052,0.041239948,0.04250663,0.043200273,0.042850078,0.041475967,0.040000727,0.038258812,0.037124689,0.036475383,0.036418344,0.036383721,0.036641208,0.036739987,0.036716753,0.036438552,0.036006507,0.035340624,0.034862617,0.034945065,0.035412728,0.035599416,0.035288266,0.034750909,0.034167442,0.033554078,0.033039643,0.032564305,0.032031676,0.031421182,0.030631364,0.030659903,0.031857935,0.033909825,0.035904019,0.038396526,0.042741987,0.049101857,0.057681137,0.06780226,0.079283039,0.091477799,0.105984117,0.122475838,0.139613033,0.155658909,0.170527604,0.184656311,0.197635805,0.209153942,0.217907448,0.223159604,0.224884662,0.226757208,0.231882779,0.23679802,0.237796591,0.237448182,0.239502396,0.243258149,0.246135117,0.247998032,0.249021188,0.249725825,0.250382831,0.251433156,0.253010435,0.25493363,0.256177747,0.257898695,0.260194981,0.262317085,0.263112871,0.263511721,0.264826844,0.26697324,0.26889026,0.269694254,0.269866039,0.269828396,0.269700162,0.269879091,0.271165299,0.272469201,0.27305961,0.273255773,0.273795227,0.272337104,0.270231208,0.269192649,0.269853701,0.271848468,0.274664409,0.275428286,0.274027708,0.271878909,0.26758337,0.252109584,0.233251162,0.216463708,0.209333727,0.207315104,0.210366825,0.209211337,0.203655805
46,03_109,109.6186072,0.000139758,0.000678717,0.001624354,0.002741196,0.003857607,0.004807844,0.005671298,0.006416129,0.007047688,0.007612537,0.008303816,0.009054649,0.009894339,0.010593633,0.011253203,0.012385961,0.014135525,0.015876618,0.016898643,0.017265382,0.017484844,0.017841233,0.018188773,0.018377169,0.018440961,0.018690833,0.019002817,0.019445278,0.019969456,0.020841374,0.022346552,0.024488053,0.026858324,0.028993606,0.03088871,0.032536652,0.034023248,0.035193368,0.03583999,0.036037065,0.036219267,0.036537027,0.03661529,0.036187403,0.035210544,0.034056082,0.032883978,0.031970472,0.031198385,0.030606385,0.030225048,0.030120934,0.030099874,0.030145567,0.030134977,0.029963353,0.029504021,0.029062451,0.028808173,0.028750618,0.028672228,0.028513968,0.028199614,0.027695451,0.027048733,0.026288823,0.025391463,0.024485811,0.023621707,0.02272442,0.022560011,0.023569475,0.025288204,0.027218244,0.029571219,0.033773272,0.039919062,0.048378252,0.058652731,0.070461866,0.08305851,0.097491527,0.115325818,0.135567751,0.155773998,0.173987603,0.190886636,0.206842791,0.221630337,0.233678389,0.241133931,0.244241065,0.246829348,0.252557583,0.258605814,0.260675166,0.259919769,0.260427388,0.262962051,0.265589083,0.267436501,0.268780719,0.269842168,0.270917222,0.272022617,0.273407561,0.27490262,0.276288639,0.278018905,0.280159885,0.281827541,0.282617662,0.28314856,0.284107448,0.285339553,0.286637309,0.287694129,0.28850179,0.289414229,0.290517596,0.291520481,0.292607767,0.293498592,0.293771932,0.293353067,0.292533181,0.290978586,0.289806767,0.289847713,0.290668994,0.291242303,0.29170298,0.291419958,0.290643418,0.288837611,0.283470747,0.267983246,0.249040651,0.233603776,0.223787551,0.216390683,0.212795849,0.210531219,0.20718468
47,03_115,50.67342485,6.34E-05,0.000369634,0.001124197,0.002225474,0.003351007,0.004311842,0.005136539,0.005880466,0.006549571,0.007209967,0.0079917,0.008804808,0.009672855,0.01046351,0.011319995,0.012590584,0.014542275,0.016328069,0.017295738,0.017588918,0.017901582,0.018353126,0.018873739,0.019230727,0.019415503,0.019691708,0.020073308,0.020543622,0.021216561,0.022252659,0.024067478,0.026619662,0.029545377,0.031931282,0.033773406,0.035340507,0.037098054,0.038617454,0.039587225,0.04007465,0.04036563,0.040631961,0.040622564,0.040177707,0.039200245,0.038140911,0.037159511,0.03631337,0.035410002,0.034606661,0.034131176,0.033996535,0.033973699,0.034084839,0.034161169,0.03390056,0.033326559,0.032768758,0.032541702,0.032415597,0.032394633,0.032415006,0.032338493,0.0319287,0.031186137,0.030367794,0.029400351,0.028448838,0.027510802,0.026569256,0.026502528,0.027696405,0.02971473,0.031819996,0.034372602,0.038963772,0.045763164,0.054995227,0.066065519,0.078749074,0.092158938,0.107175658,0.125391921,0.146055214,0.166697068,0.184957667,0.201576476,0.216866856,0.230544355,0.241156094,0.247423355,0.249568825,0.251858511,0.257892264,0.264260715,0.266465532,0.266110754,0.267369549,0.270827251,0.274400937,0.276329318,0.27650583,0.27598559,0.27615637,0.277167514,0.278563079,0.279419946,0.280316423,0.282166341,0.284696445,0.286251162,0.286637538,0.286522973,0.286662542,0.28714675,0.288404542,0.290274446,0.292182684,0.293247287,0.293635268,0.293944759,0.294928056,0.295935272,0.296628794,0.296900156,0.296987847,0.296473846,0.29615984,0.296356712,0.296740657,0.296859142,0.297232562,0.296902693,0.297124102,0.29633365,0.290408612,0.273500249,0.255086599,0.242356108,0.234393348,0.228907252,0.229609745,0.233202733,0.233423777
48,03_117,32.94406348,3.65E-05,0.000188092,0.000746066,0.001849452,0.003127437,0.004188797,0.0050282,0.005749198,0.006336526,0.006884158,0.007581575,0.008359344,0.00919862,0.009784403,0.010265049,0.011196791,0.012816351,0.014454452,0.015467593,0.015936272,0.016216722,0.016504501,0.016721018,0.016753943,0.016689012,0.016856732,0.017230323,0.017668718,0.018089276,0.01866953,0.019923963,0.021840558,0.024058836,0.026022622,0.027862642,0.029422348,0.030836595,0.031916028,0.032473797,0.03266365,0.032926027,0.033543767,0.033730617,0.033228963,0.032110568,0.031031849,0.029956135,0.029135929,0.028442935,0.027946067,0.02769046,0.027716575,0.027758571,0.02772773,0.027671996,0.027580744,0.02748366,0.027379794,0.027408806,0.027528004,0.027590225,0.027437651,0.027254511,0.026919609,0.026574237,0.026125382,0.025660558,0.0250509,0.02451047,0.023738141,0.023757123,0.024867309,0.026685313,0.028426702,0.030426624,0.034124217,0.039609051,0.047355675,0.05670907,0.067602896,0.079228503,0.092725998,0.109037035,0.127353395,0.145619716,0.162208757,0.177721869,0.192050822,0.205143865,0.215390284,0.22195775,0.224885665,0.227980596,0.23413726,0.240169306,0.242312994,0.242337114,0.243966223,0.24727548,0.250225343,0.252092104,0.252993337,0.25360001,0.254398659,0.255543807,0.257692984,0.260665763,0.263094423,0.264312065,0.264882006,0.265811614,0.266656213,0.267560998,0.268620078,0.269917182,0.271119217,0.272347065,0.273853424,0.275555646,0.276937358,0.277570274,0.277890792,0.278550313,0.279693072,0.28095043,0.280936037,0.278909129,0.277015157,0.277138816,0.278172975,0.279218092,0.281180509,0.281805646,0.280603846,0.277104736,0.269929149,0.253095636,0.23544955,0.220594589,0.213791115,0.20916223,0.207706008,0.206306996,0.208103425
49,03_119,44.35949173,7.17E-05,0.000452428,0.00116989,0.002015565,0.002845504,0.003584795,0.004194066,0.004733656,0.005157862,0.005648581,0.006286254,0.007077053,0.007886993,0.008607503,0.009385545,0.010617952,0.012457912,0.014057812,0.014845984,0.015012957,0.015215245,0.015585644,0.015920579,0.016028202,0.015896524,0.016005455,0.016305735,0.016773916,0.01723998,0.018067972,0.019365015,0.021108731,0.022891958,0.024652478,0.026337812,0.027812168,0.028852337,0.029563087,0.029915365,0.03008036,0.030336104,0.030946334,0.031228432,0.030961289,0.029989111,0.028823217,0.027578651,0.026712557,0.026033256,0.025584755,0.025382128,0.025407493,0.02538986,0.025278611,0.025001408,0.024623896,0.024249291,0.024012887,0.02385025,0.023694366,0.023442298,0.023172887,0.022905804,0.022632698,0.02219958,0.021539131,0.020607682,0.019696703,0.018911648,0.018236094,0.018266853,0.019216623,0.020686513,0.022144466,0.024055295,0.027544066,0.032537433,0.039478701,0.048128012,0.058202218,0.068834545,0.081131898,0.09611038,0.113273536,0.130893266,0.147525244,0.163352258,0.178136184,0.191745734,0.202561119,0.209462997,0.212628841,0.216266304,0.223067512,0.228867462,0.230247452,0.229909261,0.231956354,0.235717323,0.238871179,0.240661889,0.241091199,0.241322927,0.242053107,0.24364079,0.245783767,0.247103407,0.247914666,0.249223407,0.251348651,0.252713976,0.253324306,0.253487413,0.254078991,0.255310909,0.256908971,0.258395095,0.259837083,0.261121069,0.261455974,0.261247752,0.261526354,0.262026174,0.261760959,0.261173826,0.261148192,0.260784166,0.260385804,0.260805105,0.261760949,0.262615035,0.262957823,0.262185964,0.261995704,0.26140947,0.25693966,0.241413187,0.224296543,0.210825734,0.203851698,0.197905624,0.193312278,0.18837029,0.184316743
50,03_120,58.70245845,6.36E-05,0.000431088,0.001134159,0.002073345,0.003036509,0.003876135,0.004529246,0.005056208,0.005619179,0.006260921,0.00698012,0.007721562,0.008527624,0.009246242,0.009866582,0.010957277,0.012603478,0.014171229,0.014983672,0.015267043,0.015430388,0.015686021,0.015885454,0.016008685,0.016057443,0.01627753,0.016561802,0.017033398,0.017624606,0.018537604,0.019981262,0.021941916,0.024025667,0.025878278,0.027430114,0.028824586,0.030201275,0.031312704,0.031873131,0.032061769,0.032247516,0.032579486,0.032596095,0.032061195,0.030973204,0.029850821,0.028811862,0.028054072,0.027456382,0.02703544,0.026738044,0.02662994,0.026580821,0.026550481,0.026470835,0.026236482,0.02586751,0.025550261,0.025457504,0.025468004,0.025433605,0.02532779,0.025008671,0.024483999,0.023828371,0.023153011,0.022415794,0.021648151,0.021107797,0.020596529,0.020784492,0.021728932,0.023243444,0.024871201,0.026913551,0.030647143,0.036244125,0.044023518,0.053431068,0.064309259,0.075871208,0.088952557,0.104699766,0.122554206,0.140440528,0.15684259,0.172238211,0.186722857,0.199967216,0.210372944,0.216859092,0.219647437,0.222495394,0.228020747,0.233410127,0.235298571,0.235146495,0.236416862,0.239096636,0.241704079,0.243613298,0.245309967,0.246997884,0.248720814,0.25050496,0.252474859,0.254179152,0.255880668,0.258355073,0.261308624,0.263133671,0.263593311,0.263662617,0.264977196,0.267386628,0.269694239,0.270964379,0.271727951,0.272194019,0.272374573,0.272627697,0.273555461,0.274610628,0.275282777,0.275434646,0.275093979,0.27360976,0.272057978,0.271180214,0.270983131,0.271009259,0.272087043,0.273244626,0.275468986,0.275738144,0.269135721,0.25077004,0.23153006,0.217461215,0.210428264,0.203957296,0.197941101,0.193122189,0.192743825
51,03_124,51.30043059,0.00015038,0.000676412,0.001600487,0.00278482,0.00415171,0.005310806,0.006179185,0.006976459,0.007761565,0.008524942,0.009330281,0.010245906,0.011176028,0.011907878,0.012578356,0.013800295,0.01564578,0.017349691,0.018198684,0.018473902,0.018658988,0.018963002,0.019232239,0.019317396,0.019360928,0.019578337,0.020021953,0.020514927,0.021039869,0.02179081,0.0233763,0.025774665,0.028428838,0.030771138,0.03291244,0.034772909,0.036482613,0.037690023,0.03813192,0.038124225,0.038219967,0.038687503,0.038798698,0.038353883,0.037103021,0.035569822,0.033866941,0.032654056,0.031923457,0.031522375,0.031241686,0.03108867,0.030962862,0.030738491,0.030530126,0.030131658,0.029626853,0.029219527,0.029103241,0.029113995,0.029026342,0.0288603,0.028437831,0.02769333,0.026774791,0.025870061,0.024998581,0.024089302,0.023278637,0.022372885,0.022383602,0.02343711,0.02516252,0.027062688,0.029611274,0.034289068,0.041078904,0.050524848,0.061946469,0.075193162,0.089427995,0.105767208,0.125623902,0.14809193,0.170784295,0.191457489,0.210938234,0.229211382,0.246470449,0.259863981,0.26775052,0.270745401,0.274197298,0.280940258,0.287405878,0.289999438,0.290217967,0.291614993,0.294437035,0.296697443,0.297387344,0.296506243,0.295653742,0.295686712,0.296666136,0.298018857,0.299034403,0.299977105,0.301980548,0.30483756,0.306918066,0.307626122,0.308112576,0.30925525,0.310765784,0.312242539,0.313424136,0.314423944,0.314910632,0.315316188,0.316121462,0.317462661,0.318935012,0.320576183,0.322165326,0.322266694,0.320497326,0.318747129,0.318314248,0.318227078,0.317677752,0.316346206,0.315775606,0.317471222,0.318682192,0.310302375,0.28964963,0.269510173,0.256744285,0.249643058,0.243043986,0.238920895,0.234999419,0.23254829
52,03_125,23.63660996,-1.50E-05,7.36E-05,0.000252005,0.000756339,0.001320162,0.001811617,0.002263693,0.002837331,0.003309326,0.003616145,0.004024987,0.004569946,0.005250593,0.006024717,0.006853046,0.008022561,0.009541455,0.010809919,0.011395741,0.011544851,0.011655876,0.011889218,0.012097547,0.012202641,0.012184501,0.012448032,0.012854852,0.013293935,0.013444932,0.013571186,0.014389272,0.015970135,0.017956901,0.019588733,0.020817574,0.02168965,0.02264531,0.023571806,0.024019785,0.024142642,0.024395121,0.024954501,0.025188598,0.024660997,0.023565256,0.022417493,0.021380566,0.020699138,0.020390943,0.020382399,0.020315741,0.020247008,0.020144286,0.020035661,0.019837628,0.019643531,0.019523396,0.019433881,0.019318975,0.019211024,0.018944879,0.01849089,0.018103288,0.017931374,0.017801375,0.01739186,0.016717628,0.015921779,0.015287844,0.01462469,0.014643234,0.015472507,0.016767089,0.018101698,0.019801833,0.022726415,0.026854474,0.032464555,0.039511375,0.047954447,0.057112426,0.067248895,0.079762129,0.094230161,0.109030943,0.122909461,0.136251995,0.149421941,0.162323154,0.173979003,0.182058383,0.186253585,0.189202534,0.194186658,0.199470189,0.201517655,0.200720701,0.20071407,0.20260248,0.204793666,0.206362183,0.207757844,0.209303504,0.211139488,0.21296027,0.214421132,0.215614285,0.21723787,0.219979434,0.223160593,0.224837143,0.224729704,0.224022965,0.224772318,0.226902911,0.228903315,0.229574447,0.229313154,0.229371483,0.229863127,0.230725283,0.231746577,0.232138032,0.230877951,0.228007305,0.225466253,0.224115768,0.223900701,0.224380296,0.225368463,0.225763666,0.227424447,0.228514771,0.228923154,0.225818976,0.218351914,0.202923989,0.185493073,0.171610755,0.161544367,0.152984798,0.144864097,0.139065714,0.135984824
